Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",28y 37d,99 (30-1-68 30.81%),112 (1.13),←,
9,"Cripps, Patrick",23y 34d,64 (16-1-47 25.78%),25 (0.39),←,
30,"Curnow, Charlie",21y 77d,32 (6-0-26 18.75%),34 (1.06),←,
35,"Curnow, Ed",28y 165d,127 (51-2-74 40.94%),23 (0.18),←,
2,"Dow, Paddy",18y 187d,5 (0-0-5 0.00%),,←,
25,"Fisher, Zac",19y 310d,22 (4-0-18 18.18%),8 (0.36),←,
21,"Garlett, Jarrod",21y 353d,22 (4-0-18 18.18%),15 (0.68),5 (0-0-5 0.00%),5 (1.00)
14,"Jones, Liam",27y 56d,100 (36-0-64 36.00%),84 (0.84),34 (9-0-25 26.47%),16 (0.47)
11,"Kerridge, Sam",24y 360d,60 (22-0-38 36.67%),32 (0.53),33 (9-0-24 27.27%),9 (0.27)
13,"Lamb, Jed",25y 184d,52 (18-0-34 34.62%),37 (0.71),30 (9-0-21 30.00%),20 (0.67)
10,"McKay, Harry",20y 118d,3 (0-0-3 0.00%),7 (2.33),←,
18,"Mullett, Aaron",26y 57d,90 (40-0-50 44.44%),31 (0.34),5 (0-0-5 0.00%),
4,"OBrien, Lochie",18y 215d,2 (0-0-2 0.00%),,←,
24,"OShea, Cameron",26y 39d,84 (36-0-48 42.86%),7 (0.08),3 (0-0-3 0.00%),
5,"Petrevski-Seton, Sam",20y 61d,25 (5-0-20 20.00%),12 (0.48),←,
34,"Phillips, Andrew",26y 292d,32 (5-0-27 15.63%),11 (0.34),18 (3-0-15 16.67%),6 (0.33)
20,"Plowman, Lachie",23y 222d,65 (17-0-48 26.15%),1 (0.02),45 (13-0-32 28.89%),
17,"Rowe, Sam",30y 153d,83 (26-1-56 31.93%),16 (0.19),←,
1,"Silvagni, Jack",20y 125d,31 (5-0-26 16.13%),27 (0.87),←,
6,"Simpson, Kade",33y 351d,291 (108-3-180 37.63%),131 (0.45),←,
39,"Thomas, Dale",30y 304d,223 (122-2-99 55.16%),150 (0.67),66 (19-0-47 28.79%),29 (0.44)
46,"Wright, Matthew",28y 128d,143 (62-0-81 43.36%),123 (0.86),49 (13-0-36 26.53%),60 (1.22)
Totals,Totals,24y 274d,1655 (613-10-1032 37.04%),886 (0.54),,
C,"Bolton, Brendon",39y 3d,54 (18-0-36 33.33%),,49 (13-0-36 26.53%),
