North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",23y 253d,31 (6-0-25 19.35%),8 (0.26),←,
4,"Corr, Aidan",30y 317d,165 (55-3-107 34.24%),3 (0.02),67 (8-0-59 11.94%),1 (0.01)
25,"Curtis, Paul",22y 26d,62 (8-0-54 12.90%),67 (1.08),←,
5,"Daniel, Caleb",28y 266d,195 (106-0-89 54.36%),49 (0.25),3 (1-0-2 33.33%),
28,"Darling, Jack",32y 290d,301 (158-1-142 52.66%),536 (1.78),3 (1-0-2 33.33%),4 (1.33)
9,"Davies-Uniacke, Luke",25y 295d,111 (22-1-88 20.27%),43 (0.39),←,
46,"Hansen, Robert",21y 17d,11 (2-0-9 18.18%),4 (0.36),←,
41,"Konstanty, Jacob",20y 141d,3 (1-0-2 33.33%),3 (1.00),←,
20,"Larkey, Nick",26y 297d,120 (24-1-95 20.42%),249 (2.08),←,
11,"McDonald, Luke",30y 49d,206 (71-0-135 34.47%),18 (0.09),←,
10,"McKercher, Colby",19y 352d,19 (3-0-16 15.79%),1 (0.05),←,
2,"OSullivan, Finn",18y 304d,3 (1-0-2 33.33%),,←,
26,"Parker, Luke",32y 156d,296 (181-2-113 61.49%),214 (0.72),3 (1-0-2 33.33%),1 (0.33)
29,"Phillips, Will",22y 312d,46 (9-0-37 19.57%),8 (0.17),←,
32,"Pink, Toby",26y 231d,17 (4-0-13 23.53%),7 (0.41),←,
24,"Powell, Tom",23y 28d,71 (10-1-60 14.79%),26 (0.37),←,
8,"Scott, Bailey",24y 264d,104 (13-1-90 12.98%),34 (0.33),←,
3,"Sheezel, Harry",20y 168d,47 (7-0-40 14.89%),17 (0.36),←,
12,"Simpkin, Jy",27y 25d,155 (41-1-113 26.77%),65 (0.42),←,
15,"Stephens, Dylan",24y 81d,61 (28-0-33 45.90%),12 (0.20),18 (3-0-15 16.67%),1 (0.06)
13,"Tucker, Darcy",28y 66d,152 (47-0-105 30.92%),44 (0.29),44 (5-0-39 11.36%),9 (0.20)
38,"Xerri, Tristan",26y 15d,59 (10-1-48 17.80%),22 (0.37),←,
44,"Zurhaar, Cameron",26y 312d,124 (28-1-95 22.98%),168 (1.35),←,
Totals,Totals,25y 138d,2359 (835-13-1511 35.40%),1598 (0.68),,
C,"Clarkson, Alastair",56y 337d,429 (235-4-190 55.24%),,39 (7-0-32 17.95%),
