Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",27y 238d,131 (56-3-72 43.89%),40 (0.31),11 (3-1-7 31.82%),3 (0.27)
37,"Boyd, Jordan",24y 253d,10 (4-0-6 40.00%),,←,
5,"Cerra, Adam",23y 238d,106 (46-1-59 43.87%),24 (0.23),30 (14-1-15 48.33%),8 (0.27)
39,"Cincotta, Alex",26y 167d,5 (1-0-4 20.00%),,←,
46,"Cottrell, Matthew",23y 94d,41 (18-0-23 43.90%),15 (0.37),←,
9,"Cripps, Patrick",28y 76d,171 (53-2-116 31.58%),88 (0.51),←,
30,"Curnow, Charlie",26y 119d,96 (27-1-68 28.65%),181 (1.89),←,
12,"De Koning, Tom",23y 321d,48 (22-1-25 46.88%),14 (0.29),←,
15,"Docherty, Sam",29y 228d,154 (56-2-96 37.01%),20 (0.13),141 (50-2-89 36.17%),19 (0.13)
2,"Dow, Paddy",23y 229d,64 (16-0-48 25.00%),19 (0.30),←,
25,"Fisher, Zac",24y 352d,103 (32-1-70 31.55%),52 (0.50),←,
17,"Kemp, Brodie",22y 32d,10 (4-0-6 40.00%),1 (0.10),←,
7,"Kennedy, Matthew",26y 57d,88 (39-3-46 46.02%),38 (0.43),69 (28-1-40 41.30%),31 (0.45)
11,"McGovern, Mitch",28y 234d,99 (51-2-46 52.53%),104 (1.05),51 (17-1-33 34.31%),37 (0.73)
10,"McKay, Harry",25y 160d,98 (35-1-62 36.22%),191 (1.95),←,
3,"Motlop, Jesse",19y 191d,23 (8-1-14 36.96%),22 (0.96),←,
4,"OBrien, Lochie",23y 257d,66 (24-1-41 37.12%),16 (0.24),←,
44,"Owies, Matthew",26y 75d,38 (18-1-19 48.68%),40 (1.05),←,
42,"Saad, Adam",28y 314d,163 (66-3-94 41.41%),10 (0.06),54 (23-1-30 43.52%),2 (0.04)
1,"Silvagni, Jack",25y 167d,110 (38-1-71 35.00%),81 (0.74),←,
18,"Walsh, Sam",22y 335d,89 (34-0-55 38.20%),34 (0.38),←,
23,"Weitering, Jacob",25y 191d,145 (46-1-98 32.07%),11 (0.08),←,
33,"Young, Lewis",24y 164d,54 (28-1-25 52.78%),2 (0.04),30 (13-1-16 45.00%),1 (0.03)
Totals,Totals,25y 100d,1912 (722-26-1164 37.76%),1003 (0.52),,
C,"Voss, Michael",47y 330d,142 (58-2-82 41.55%),,33 (15-1-17 46.97%),
