Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Brennan, Luke",20y 136d,13 (3-0-10 23.08%),8 (0.62),←,
25,"Clarke, Tim",23y 106d,62 (25-0-37 40.32%),21 (0.34),←,
9,"Crawford, Shane",30y 311d,248 (118-2-128 47.98%),193 (0.78),←,
24,"Croad, Trent",25y 130d,159 (71-1-87 44.97%),150 (0.94),121 (51-1-69 42.56%),90 (0.74)
19,"Dixon, Ben",28y 33d,157 (76-1-80 48.73%),206 (1.31),←,
1,"Everitt, Peter",31y 75d,232 (87-2-143 37.93%),356 (1.53),52 (14-0-38 26.92%),56 (1.08)
3,"Hay, Jonathan",25y 338d,143 (63-1-79 44.41%),12 (0.08),←,
15,"Hodge, Luke",21y 32d,60 (23-0-37 38.33%),40 (0.67),←,
8,"Jacobs, Danny",25y 22d,104 (58-1-45 56.25%),27 (0.26),23 (4-0-19 17.39%),4 (0.17)
18,"Ladson, Rick",21y 149d,28 (7-0-21 25.00%),16 (0.57),←,
37,"Lekkas, Angelo",29y 18d,174 (73-1-100 42.24%),117 (0.67),←,
40,"Lewis, Jordan",19y 84d,13 (3-0-10 23.08%),1 (0.08),←,
12,"Lonie, Nathan",22y 135d,58 (18-0-40 31.03%),29 (0.50),←,
34,"Nixon, Bo",20y 357d,4 (1-0-3 25.00%),,1 (0-0-1 0.00%),
7,"Osborne, Michael",22y 353d,53 (15-0-38 28.30%),12 (0.23),←,
35,"Roughead, Jarryd",18y 175d,10 (3-0-7 30.00%),6 (0.60),←,
28,"Sewell, Brad",21y 165d,14 (0-0-14 0.00%),,←,
11,"Smith, Joel",28y 75d,179 (80-1-98 44.97%),85 (0.47),121 (51-1-69 42.56%),34 (0.28)
43,"Taylor, Simon",22y 333d,11 (3-0-8 27.27%),3 (0.27),←,
21,"Vandenberg, Richard",28y 184d,115 (48-1-66 42.17%),50 (0.43),←,
6,"Williams, Mark",22y 95d,49 (13-0-36 26.53%),100 (2.04),←,
45,"Young, Clinton",19y 151d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 8d,1887 (788-11-1088 41.76%),1432 (0.76),,
C,"Clarkson, Alastair",37y 81d,16 (3-0-13 18.75%),,←,
