Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",20y 63d,17 (4-0-13 23.53%),17 (1.00),←,
29,"Bowes, Jack",20y 78d,14 (4-0-10 28.57%),3 (0.21),←,
12,"Day, Sam",25y 220d,102 (31-1-70 30.88%),68 (0.67),←,
8,"Fiorini, Brayden",20y 235d,19 (5-0-14 26.32%),8 (0.42),←,
33,"Hall, Aaron",27y 156d,100 (33-1-66 33.50%),75 (0.75),←,
5,"Harbrow, Jarrod",29y 270d,206 (79-2-125 38.83%),53 (0.26),136 (39-1-96 29.04%),32 (0.24)
39,"Holman, Nick",22y 320d,13 (3-0-10 23.08%),,4 (2-0-2 50.00%),
38,"Joyce, Jesse",20y 240d,32 (10-0-22 31.25%),1 (0.03),←,
10,"Kolodjashnij, Kade",22y 248d,74 (23-1-50 31.76%),13 (0.18),←,
19,"Lynch, Tom",25y 165d,125 (36-1-88 29.20%),246 (1.97),←,
25,"Lyons, Jarryd",25y 266d,77 (42-0-35 54.55%),46 (0.60),22 (8-0-14 36.36%),14 (0.64)
44,"Macpherson, Darcy",20y 167d,16 (2-0-14 12.50%),7 (0.44),←,
4,"Martin, Jack",23y 75d,70 (21-1-48 30.71%),64 (0.91),←,
17,"May, Steven",26y 94d,110 (36-1-73 33.18%),18 (0.16),←,
11,"Miller, Touk",22y 51d,64 (15-1-48 24.22%),18 (0.28),←,
35,"Rischitelli, Michael",32y 96d,219 (78-3-138 36.30%),88 (0.40),108 (29-0-79 26.85%),41 (0.38)
6,"Sexton, Alex",24y 132d,79 (23-0-56 29.11%),48 (0.61),←,
24,"Swallow, David",25y 146d,101 (30-0-71 29.70%),51 (0.50),←,
16,"Thompson, Rory",27y 33d,90 (28-1-61 31.67%),7 (0.08),←,
14,"Weller, Lachie",22y 50d,51 (16-0-35 31.37%),17 (0.33),4 (2-0-2 50.00%),
28,"Witts, Jarrod",25y 213d,62 (26-0-36 41.94%),20 (0.32),22 (8-0-14 36.36%),2 (0.09)
15,"Young, Aaron",25y 129d,80 (40-1-39 50.63%),66 (0.82),4 (2-0-2 50.00%),4 (1.00)
Totals,Totals,24y 123d,1721 (585-14-1122 33.99%),934 (0.54),,
C,"Dew, Stuart",38y 239d,4 (2-0-2 50.00%),,←,
