Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 350d,85 (36-1-48 42.94%),23 (0.27),←,
28,"Brown, Mitch",28y 354d,68 (34-0-34 50.00%),67 (0.99),53 (21-0-32 39.62%),58 (1.09)
20,"Clarke, Zac",29y 142d,110 (58-1-51 53.18%),46 (0.42),9 (6-0-3 66.67%),
13,"Fantasia, Orazio",23y 337d,74 (31-1-42 42.57%),109 (1.47),←,
10,"Francis, Aaron",22y 7d,25 (13-0-12 52.00%),6 (0.24),←,
8,"Gleeson, Martin",24y 357d,77 (27-1-49 35.71%),5 (0.06),←,
33,"Ham, Brayden",20y 114d,3 (2-0-1 66.67%),1 (0.33),←,
21,"Heppell, Dyson",27y 95d,168 (83-2-83 50.00%),59 (0.35),←,
18,"Hurley, Michael",29y 77d,177 (85-3-89 48.87%),108 (0.61),←,
4,"Langford, Kyle",22y 259d,63 (26-0-37 41.27%),42 (0.67),←,
43,"McDonald-Tipungwuti, Anthony",26y 117d,87 (39-0-48 44.83%),96 (1.10),←,
1,"McGrath, Andrew",21y 76d,62 (34-0-28 54.84%),14 (0.23),←,
45,"McKenna, Conor",23y 142d,71 (33-0-38 46.48%),19 (0.27),←,
44,"McKernan, Shaun",28y 350d,76 (33-0-43 43.42%),65 (0.86),42 (21-0-21 50.00%),44 (1.05)
7,"Merrett, Zach",23y 318d,124 (55-1-68 44.76%),44 (0.35),←,
3,"Parish, Darcy",22y 23d,74 (32-0-42 43.24%),30 (0.41),←,
27,"Redman, Mason",21y 356d,23 (13-0-10 56.52%),1 (0.04),←,
42,"Saad, Adam",25y 25d,90 (37-1-52 41.67%),4 (0.04),42 (24-0-18 57.14%),1 (0.02)
9,"Shiel, Dylan",26y 161d,155 (70-3-82 46.13%),73 (0.47),20 (11-0-9 55.00%),9 (0.45)
25,"Stringer, Jake",25y 114d,127 (68-0-59 53.54%),223 (1.76),38 (20-0-18 52.63%),63 (1.66)
11,"Zaharakis, David",29y 177d,207 (95-2-110 46.38%),125 (0.60),←,
30,"Zerk-Thatcher, Brandon",20y 357d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 30d,1947 (905-16-1026 46.48%),1160 (0.60),,
C,"Worsfold, John",50y 326d,369 (188-2-179 51.22%),,88 (39-0-49 44.32%),
