North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",23y 302d,38 (7-1-30 19.74%),8 (0.21),←,
4,"Corr, Aidan",31y 1d,170 (56-4-110 34.12%),3 (0.02),72 (9-1-62 13.19%),1 (0.01)
5,"Daniel, Caleb",28y 315d,202 (107-1-94 53.22%),49 (0.24),10 (2-1-7 25.00%),
28,"Darling, Jack",32y 339d,308 (159-2-147 51.95%),543 (1.76),10 (2-1-7 25.00%),11 (1.10)
9,"Davies-Uniacke, Luke",25y 344d,118 (23-2-93 20.34%),45 (0.38),←,
7,"Duursma, Zane",19y 263d,19 (2-1-16 13.16%),13 (0.68),←,
17,"Hardeman, Riley",20y 80d,9 (1-1-7 16.67%),,←,
41,"Konstanty, Jacob",20y 190d,10 (2-1-7 25.00%),7 (0.70),←,
20,"Larkey, Nick",26y 346d,127 (25-2-100 20.47%),260 (2.05),←,
39,"Maley, Finnbar",21y 304d,3 (1-1-1 50.00%),2 (0.67),←,
11,"McDonald, Luke",30y 98d,213 (72-1-140 34.04%),18 (0.08),←,
10,"McKercher, Colby",20y 36d,26 (4-1-21 17.31%),6 (0.23),←,
2,"OSullivan, Finn",18y 353d,9 (2-1-6 27.78%),,←,
26,"Parker, Luke",32y 205d,303 (182-3-118 60.56%),220 (0.73),10 (2-1-7 25.00%),7 (0.70)
32,"Pink, Toby",26y 280d,19 (5-1-13 28.95%),7 (0.37),←,
24,"Powell, Tom",23y 77d,78 (11-2-65 15.38%),28 (0.36),←,
8,"Scott, Bailey",24y 313d,108 (14-2-92 13.89%),34 (0.31),←,
3,"Sheezel, Harry",20y 217d,54 (8-1-45 15.74%),18 (0.33),←,
12,"Simpkin, Jy",27y 74d,162 (42-2-118 26.54%),69 (0.43),←,
15,"Stephens, Dylan",24y 130d,68 (29-1-38 43.38%),13 (0.19),25 (4-1-20 18.00%),2 (0.08)
6,"Wardlaw, George",20y 341d,30 (2-1-27 8.33%),11 (0.37),←,
38,"Xerri, Tristan",26y 64d,66 (11-2-53 18.18%),23 (0.35),←,
44,"Zurhaar, Cameron",26y 361d,131 (29-2-100 22.90%),181 (1.38),←,
Totals,Totals,24y 362d,2271 (794-36-1441 34.96%),1558 (0.69),,
C,"Clarkson, Alastair",57y 21d,436 (236-5-195 54.70%),,46 (8-1-37 18.48%),
