Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 119d,91 (24-1-66 26.92%),28 (0.31),36 (17-0-19 47.22%),15 (0.42)
33,"Barlow, Kris",26y 338d,30 (15-0-15 50.00%),18 (0.60),←,
22,"Bowyer, Glen",20y 172d,11 (6-0-5 54.55%),5 (0.45),←,
17,"Chick, Daniel",24y 128d,98 (43-2-53 44.90%),99 (1.01),←,
9,"Crawford, Shane",25y 282d,149 (70-2-77 47.65%),115 (0.77),←,
24,"Croad, Trent",20y 100d,53 (24-1-28 46.23%),50 (0.94),←,
19,"Dixon, Ben",23y 3d,62 (31-1-30 50.81%),84 (1.35),←,
34,"Graham, Mark",27y 96d,130 (55-2-73 43.08%),45 (0.35),←,
5,"Harford, Daniel",23y 90d,110 (47-1-62 43.18%),49 (0.45),←,
3,"Hay, Jonathan",20y 309d,53 (20-1-32 38.68%),4 (0.08),←,
2,"Holland, Nick",25y 324d,111 (47-2-62 43.24%),167 (1.50),←,
37,"Lekkas, Angelo",23y 354d,80 (32-1-47 40.63%),22 (0.28),←,
7,"McCabe, Luke",23y 312d,86 (38-1-47 44.77%),8 (0.09),←,
13,"Picioane, Lance",20y 10d,7 (2-0-5 28.57%),4 (0.57),3 (1-0-2 33.33%),2 (0.67)
20,"Rawlings, Jade",22y 252d,40 (16-0-24 40.00%),15 (0.38),←,
32,"Rock, Anthony",29y 262d,208 (123-1-84 59.38%),151 (0.73),30 (15-1-14 51.67%),13 (0.43)
4,"Salmon, Paul",35y 149d,300 (159-4-137 53.67%),548 (1.83),91 (36-2-53 40.66%),39 (0.43)
11,"Smith, Joel",23y 45d,86 (42-1-43 49.42%),69 (0.80),28 (13-1-14 48.21%),18 (0.64)
29,"Tallis, Rayden",25y 8d,84 (35-0-49 41.67%),12 (0.14),←,
6,"Taylor, Richard",26y 339d,110 (48-2-60 44.55%),46 (0.42),←,
16,"Thompson, Nathan",22y 124d,33 (16-1-16 50.00%),48 (1.45),←,
30,"Woods, Tony",30y 351d,148 (63-2-83 43.24%),30 (0.20),117 (47-2-68 41.03%),20 (0.17)
Totals,Totals,24y 322d,2080 (956-26-1098 45.96%),1617 (0.78),,
C,"Schwab, Peter",39y 269d,15 (7-0-8 46.67%),,←,
