Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 242d,46 (29-1-16 64.13%),8 (0.17),12 (8-0-4 66.67%),2 (0.17)
30,"Bourke, David",24y 132d,67 (37-0-30 55.22%),14 (0.21),←,
11,"Bowden, Joel",21y 334d,69 (37-0-32 53.62%),69 (1.00),←,
17,"Broderick, Paul",30y 138d,229 (112-1-116 49.13%),147 (0.64),136 (73-1-62 54.04%),67 (0.49)
15,"Cameron, Leon",27y 261d,180 (98-3-79 55.28%),70 (0.39),8 (5-0-3 62.50%),2 (0.25)
9,"Campbell, Wayne",27y 240d,189 (87-1-101 46.30%),114 (0.60),←,
6,"Chaffey, Mark",23y 14d,47 (22-0-25 46.81%),7 (0.15),←,
10,"Daffy, Nick",27y 9d,143 (76-1-66 53.50%),172 (1.20),←,
7,"Dragicevic, Marc",19y 51d,28 (14-0-14 50.00%),20 (0.71),←,
19,"Evans, Brett",27y 360d,27 (12-0-15 44.44%),26 (0.96),←,
14,"Fiora, Aaron",19y 31d,5 (4-0-1 80.00%),3 (0.60),←,
25,"Gale, Brendon",31y 307d,211 (92-1-118 43.84%),193 (0.91),←,
16,"Holland, Ben",23y 10d,76 (39-0-37 51.32%),89 (1.17),←,
23,"James, Aaron",23y 202d,43 (18-2-23 44.19%),16 (0.37),20 (9-0-11 45.00%),10 (0.50)
39,"Kellaway, Andrew",24y 179d,45 (23-0-22 51.11%),8 (0.18),←,
3,"Kellaway, Duncan",27y 93d,142 (72-1-69 51.06%),8 (0.06),←,
21,"King, Clinton",22y 57d,42 (17-0-25 40.48%),14 (0.33),11 (7-0-4 63.64%),1 (0.09)
33,"Knights, Matthew",29y 228d,227 (94-0-133 41.41%),118 (0.52),←,
4,"Rogers, Matthew",26y 177d,131 (69-1-61 53.05%),105 (0.80),←,
32,"Tivendale, Greg",21y 31d,23 (11-0-12 47.83%),14 (0.61),←,
29,"Torney, Jason",22y 339d,63 (32-1-30 51.59%),6 (0.10),←,
42,"Vardy, Royce",20y 17d,3 (3-0-0 100.00%),,←,
Totals,Totals,24y 273d,2036 (998-13-1025 49.02%),1221 (0.60),,
C,"Frawley, Danny",36y 255d,11 (7-0-4 63.64%),,←,
