Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
12,"Boekhorst, Blaine",23y 351d,24 (4-0-20 16.67%),12 (0.50),←,
38,"Byrne, Ciaran",22y 256d,14 (6-0-8 42.86%),,←,
41,"Casboult, Levi",27y 157d,93 (30-1-62 32.80%),104 (1.12),←,
30,"Curnow, Charlie",20y 197d,26 (6-0-20 23.08%),23 (0.88),←,
15,"Docherty, Sam",23y 306d,91 (28-1-62 31.32%),14 (0.15),78 (22-1-55 28.85%),13 (0.17)
25,"Fisher, Zac",19y 65d,16 (4-0-12 25.00%),4 (0.25),←,
4,"Gibbs, Bryce",28y 157d,230 (95-2-133 41.74%),137 (0.60),←,
14,"Jones, Liam",26y 176d,94 (36-0-58 38.30%),84 (0.89),28 (9-0-19 32.14%),16 (0.57)
11,"Kerridge, Sam",24y 115d,58 (22-0-36 37.93%),31 (0.53),31 (9-0-22 29.03%),8 (0.26)
8,"Kreuzer, Matthew",28y 98d,160 (71-0-89 44.38%),83 (0.52),←,
13,"Lamb, Jed",24y 304d,47 (18-0-29 38.30%),36 (0.77),25 (9-0-16 36.00%),19 (0.76)
3,"Murphy, Marc",30y 31d,235 (98-1-136 41.91%),168 (0.71),←,
5,"Petrevski-Seton, Sam",19y 181d,19 (5-0-14 26.32%),10 (0.53),←,
33,"Pickett, Jarrod",21y 1d,9 (2-0-7 22.22%),5 (0.56),←,
20,"Plowman, Lachie",22y 342d,60 (17-0-43 28.33%),1 (0.02),40 (13-0-27 32.50%),
1,"Silvagni, Jack",19y 245d,28 (5-0-23 17.86%),26 (0.93),←,
6,"Simpson, Kade",33y 106d,285 (108-3-174 38.42%),131 (0.46),←,
16,"Smedts, Billie",25y 72d,46 (29-0-17 63.04%),20 (0.43),8 (3-0-5 37.50%),1 (0.13)
39,"Thomas, Dale",30y 59d,217 (122-2-93 56.68%),149 (0.69),60 (19-0-41 31.67%),28 (0.47)
23,"Weitering, Jacob",19y 269d,41 (11-0-30 26.83%),9 (0.22),←,
31,"Williamson, Tom",18y 250d,14 (6-0-8 42.86%),1 (0.07),←,
46,"Wright, Matthew",27y 248d,137 (62-0-75 45.26%),115 (0.84),43 (13-0-30 30.23%),52 (1.21)
Totals,Totals,24y 165d,1944 (785-10-1149 40.38%),1163 (0.60),,
C,"Bolton, Brendon",38y 123d,48 (18-0-30 37.50%),,43 (13-0-30 30.23%),
