Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",20y 276d,12 (6-0-6 50.00%),9 (0.75),←,
1,"Boak, Travis",27y 294d,186 (85-1-100 45.97%),112 (0.60),←,
5,"Broadbent, Matthew",25y 294d,134 (59-1-74 44.40%),46 (0.34),←,
33,"Byrne-Jones, Darcy",20y 244d,7 (3-0-4 42.86%),2 (0.29),←,
22,"Dixon, Charlie",25y 241d,74 (23-1-50 31.76%),115 (1.55),9 (4-0-5 44.44%),21 (2.33)
7,"Ebert, Brad",26y 49d,178 (78-1-99 44.10%),94 (0.53),102 (50-1-51 49.51%),61 (0.60)
9,"Gray, Robbie",28y 52d,142 (64-0-78 45.07%),193 (1.36),←,
8,"Hartlett, Hamish",25y 281d,119 (53-1-65 44.96%),67 (0.56),←,
36,"Hombsch, Jack",23y 75d,70 (34-0-36 48.57%),,61 (34-0-27 55.74%),
24,"Impey, Jarman",20y 317d,42 (23-0-19 54.76%),8 (0.19),←,
42,"Jonas, Tom",25y 133d,82 (39-1-42 48.17%),1 (0.01),←,
48,"Krakouer, Nathan",28y 16d,71 (32-0-39 45.07%),21 (0.30),58 (31-0-27 53.45%),13 (0.22)
3,"Neade, Jake",21y 358d,43 (24-0-19 55.81%),35 (0.81),←,
13,"OShea, Cameron",24y 69d,73 (33-0-40 45.21%),7 (0.10),←,
29,"Pittard, Jasper",25y 50d,85 (45-0-40 52.94%),11 (0.13),←,
21,"Polec, Jared",23y 222d,53 (30-0-23 56.60%),31 (0.58),37 (23-0-14 62.16%),22 (0.59)
14,"Stewart, Paul",28y 316d,93 (38-0-55 40.86%),33 (0.35),←,
12,"Trengove, Jackson",25y 201d,121 (49-1-71 40.91%),9 (0.07),←,
39,"Westhoff, Justin",29y 233d,190 (86-1-103 45.53%),241 (1.27),←,
16,"Wines, Ollie",21y 227d,71 (39-0-32 54.93%),33 (0.46),←,
20,"Wingard, Chad",22y 297d,96 (47-1-48 49.48%),162 (1.69),←,
40,"Young, Aaron",23y 167d,50 (24-1-25 49.00%),33 (0.66),←,
Totals,Totals,24y 284d,1992 (914-10-1068 45.88%),1263 (0.63),,
C,"Hinkley, Ken",49y 234d,79 (45-0-34 56.96%),,←,
