Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 149d,144 (59-2-83 41.67%),37 (0.26),←,
8,"Bewick, Rohan",23y 185d,31 (13-0-18 41.94%),25 (0.81),←,
16,"Brown, Jonathan",31y 166d,233 (136-3-94 59.01%),551 (2.36),←,
41,"Golby, Mitch",21y 192d,24 (9-0-15 37.50%),,←,
6,"Green, Josh",20y 232d,20 (10-0-10 50.00%),19 (0.95),←,
11,"Hanley, Pearce",24y 149d,59 (18-0-41 30.51%),15 (0.25),←,
23,"Leuenberger, Matthew",24y 310d,71 (24-1-46 34.51%),12 (0.17),←,
12,"Martin, Stefan",26y 147d,60 (15-1-44 25.83%),27 (0.45),3 (1-0-2 33.33%),4 (1.33)
32,"Mayes, Sam",18y 328d,1 (1-0-0 100.00%),,←,
9,"McGrath, Ashley",29y 328d,191 (92-2-97 48.69%),146 (0.76),←,
40,"McKeever, Niall",24y 56d,20 (7-0-13 35.00%),1 (0.05),←,
21,"Merrett, Daniel",28y 122d,138 (58-3-77 43.12%),43 (0.31),←,
3,"Moloney, Brent",29y 75d,148 (50-3-95 34.80%),38 (0.26),3 (1-0-2 33.33%),1 (0.33)
24,"Patfull, Joel",28y 127d,142 (57-3-82 41.20%),21 (0.15),←,
4,"Polec, Jared",20y 183d,16 (7-0-9 43.75%),9 (0.56),←,
31,"Polkinghorne, James",24y 82d,84 (32-1-51 38.69%),50 (0.60),←,
29,"Raines, Andrew",27y 36d,103 (34-1-68 33.50%),10 (0.10),47 (16-0-31 34.04%),9 (0.19)
30,"Redden, Jack",22y 125d,79 (28-1-50 36.08%),36 (0.46),←,
10,"Rich, Daniel",22y 310d,85 (33-1-51 39.41%),55 (0.65),←,
38,"Rockliff, Tom",23y 50d,65 (19-0-46 29.23%),36 (0.55),←,
26,"Yeo, Elliot",19y 194d,11 (4-0-7 36.36%),,←,
15,"Zorko, Dayne",24y 63d,19 (9-0-10 47.37%),18 (0.95),←,
Totals,Totals,24y 247d,1744 (715-22-1007 41.00%),1149 (0.66),,
C,"Voss, Michael",37y 280d,93 (36-1-56 39.25%),,←,
