Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 149d,122 (36-1-85 29.92%),132 (1.08),←,
9,"Cripps, Patrick",24y 146d,99 (23-1-75 23.74%),46 (0.46),←,
35,"Curnow, Ed",29y 277d,163 (59-2-102 36.81%),35 (0.21),←,
47,"Deluca, Josh",23y 92d,8 (2-0-6 25.00%),4 (0.50),4 (2-0-2 50.00%),2 (0.50)
25,"Fisher, Zac",21y 57d,53 (10-0-43 18.87%),20 (0.38),←,
40,"Gibbons, Michael",24y 88d,20 (6-0-14 30.00%),16 (0.80),←,
14,"Jones, Liam",28y 168d,125 (42-0-83 33.60%),84 (0.67),59 (15-0-44 25.42%),16 (0.27)
8,"Kreuzer, Matthew",30y 90d,186 (77-0-109 41.40%),94 (0.51),←,
16,"Lang, Darcy",23y 263d,62 (31-1-30 50.81%),41 (0.66),18 (5-0-13 27.78%),10 (0.56)
11,"McGovern, Mitch",24y 304d,62 (37-1-24 60.48%),86 (1.39),14 (3-0-11 21.43%),19 (1.36)
10,"McKay, Harry",21y 230d,33 (7-0-26 21.21%),48 (1.45),←,
3,"Murphy, Marc",32y 23d,266 (104-1-161 39.29%),183 (0.69),←,
24,"Newman, Nic",26y 208d,49 (26-0-23 53.06%),14 (0.29),18 (6-0-12 33.33%),6 (0.33)
4,"OBrien, Lochie",19y 327d,33 (8-0-25 24.24%),8 (0.24),←,
5,"Petrevski-Seton, Sam",21y 173d,62 (13-0-49 20.97%),19 (0.31),←,
20,"Plowman, Lachie",24y 334d,92 (24-0-68 26.09%),1 (0.01),72 (20-0-52 27.78%),
43,"Setterfield, Will",21y 187d,18 (6-0-12 33.33%),6 (0.33),16 (5-0-11 31.25%),6 (0.38)
1,"Silvagni, Jack",21y 237d,58 (12-0-46 20.69%),44 (0.76),←,
6,"Simpson, Kade",35y 98d,323 (116-3-204 36.38%),138 (0.43),←,
39,"Thomas, Dale",32y 51d,256 (130-2-124 51.17%),155 (0.61),99 (27-0-72 27.27%),34 (0.34)
18,"Walsh, Sam",19y 40d,20 (6-0-14 30.00%),5 (0.25),←,
23,"Weitering, Jacob",21y 261d,75 (17-0-58 22.67%),10 (0.13),←,
Totals,Totals,25y 123d,2185 (792-12-1381 36.25%),1189 (0.54),,
C,"Teague, David",38y 98d,9 (5-0-4 55.56%),,←,
