Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 200d,125 (59-1-65 47.60%),57 (0.46),←,
28,"Bell, Tom",24y 27d,43 (17-1-25 40.70%),31 (0.72),←,
7,"Buckley, Dylan",22y 116d,19 (6-0-13 31.58%),5 (0.26),←,
44,"Carrazzo, Andrew",31y 207d,188 (74-4-110 40.43%),47 (0.25),←,
41,"Casboult, Levi",25y 117d,48 (17-1-30 36.46%),49 (1.02),←,
9,"Cripps, Patrick",20y 114d,15 (4-1-10 30.00%),4 (0.27),←,
35,"Curnow, Ed",25y 245d,80 (38-2-40 48.75%),11 (0.14),←,
33,"Everitt, Andrejs",26y 119d,110 (60-3-47 55.91%),62 (0.56),31 (9-0-22 29.03%),30 (0.97)
37,"Fields, Tom",22y 203d,1 (0-0-1 0.00%),,←,
4,"Gibbs, Bryce",26y 117d,187 (82-2-103 44.39%),102 (0.55),←,
23,"Henderson, Lachie",25y 208d,112 (50-1-61 45.09%),104 (0.93),97 (42-1-54 43.81%),101 (1.04)
20,"Holman, Nick",20y 42d,4 (1-0-3 25.00%),,←,
40,"Jamison, Michael",29y 29d,137 (60-2-75 44.53%),2 (0.01),←,
8,"Kreuzer, Matthew",26y 58d,111 (57-0-54 51.35%),59 (0.53),←,
2,"Menzel, Troy",20y 291d,35 (13-1-21 38.57%),46 (1.31),←,
3,"Murphy, Marc",27y 356d,198 (86-1-111 43.69%),147 (0.74),←,
6,"Simpson, Kade",31y 66d,234 (94-3-137 40.81%),123 (0.53),←,
42,"Tuohy, Zach",25y 212d,90 (40-1-49 45.00%),32 (0.36),←,
22,"Tutt, Jason",24y 56d,33 (8-0-25 24.24%),24 (0.73),7 (0-0-7 0.00%),2 (0.29)
43,"White, Simon",27y 23d,55 (26-2-27 49.09%),9 (0.16),←,
36,"Wood, Cameron",28y 128d,84 (39-1-44 47.02%),28 (0.33),20 (5-1-14 27.50%),7 (0.35)
13,"Yarran, Chris",24y 203d,115 (50-2-63 44.35%),90 (0.78),←,
Totals,Totals,25y 226d,2024 (881-29-1114 43.53%),1032 (0.51),,
C,"Barker, John",40y 141d,6 (2-0-4 33.33%),,←,
