Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
40,"Bentick, Adam",20y 299d,16 (6-0-10 37.50%),3 (0.19),←,
19,"Betts, Eddie",19y 133d,21 (5-1-15 26.19%),20 (0.95),←,
44,"Carrazzo, Andrew",22y 114d,24 (7-1-16 31.25%),6 (0.25),←,
22,"Chambers, Callum",26y 140d,65 (23-2-40 36.92%),41 (0.63),11 (3-1-7 31.82%),3 (0.27)
26,"De Luca, Adrian",23y 328d,35 (13-1-21 38.57%),14 (0.40),←,
25,"Fevola, Brendan",25y 78d,104 (40-1-63 38.94%),255 (2.45),←,
11,"French, Barnaby",30y 134d,115 (50-2-63 44.35%),34 (0.30),53 (16-1-36 31.13%),14 (0.26)
33,"Houlihan, Ryan",24y 77d,116 (41-1-74 35.78%),81 (0.70),←,
43,"Koutoufides, Anthony",33y 80d,251 (132-2-117 52.99%),208 (0.83),←,
12,"Lappin, Matthew",30y 50d,216 (93-2-121 43.52%),221 (1.02),161 (65-1-95 40.68%),195 (1.21)
4,"Livingston, Luke",23y 155d,43 (9-0-34 20.93%),2 (0.05),←,
20,"McGrath, Cory",27y 63d,61 (29-1-31 48.36%),18 (0.30),33 (11-1-21 34.85%),4 (0.12)
10,"McLaren, Dylan",23y 335d,48 (32-0-16 66.67%),8 (0.17),2 (1-0-1 50.00%),2 (1.00)
3,"Murphy, Marc",18y 263d,2 (1-0-1 50.00%),1 (0.50),←,
29,"Scotland, Heath",25y 261d,96 (38-0-58 39.58%),32 (0.33),43 (15-0-28 34.88%),20 (0.47)
6,"Simpson, Kade",21y 338d,23 (8-0-15 34.78%),12 (0.52),←,
36,"Sporn, Trent",23y 197d,43 (10-1-32 24.42%),7 (0.16),←,
24,"Stevens, Nick",26y 95d,171 (88-3-80 52.34%),100 (0.58),44 (14-1-29 32.95%),22 (0.50)
32,"Thornton, Bret",22y 144d,71 (19-0-52 26.76%),1 (0.01),←,
30,"Waite, Jarrad",23y 63d,52 (13-1-38 25.96%),58 (1.12),←,
1,"Walker, Andrew",19y 325d,35 (10-1-24 30.00%),8 (0.23),←,
8,"Whitnall, Lance",26y 228d,181 (83-1-97 46.13%),314 (1.73),←,
Totals,Totals,24y 177d,1789 (750-21-1018 41.92%),1444 (0.81),,
C,"Pagan, Denis",58y 196d,308 (169-1-138 55.03%),,68 (19-1-48 28.68%),
