Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 141d,94 (26-1-67 28.19%),38 (0.40),39 (19-0-20 48.72%),25 (0.64)
22,"Bowyer, Glen",20y 194d,14 (8-0-6 57.14%),5 (0.36),←,
17,"Chick, Daniel",24y 150d,101 (45-2-54 45.54%),100 (0.99),←,
9,"Crawford, Shane",25y 304d,152 (72-2-78 48.03%),118 (0.78),←,
24,"Croad, Trent",20y 122d,55 (26-1-28 48.18%),50 (0.91),←,
19,"Dixon, Ben",23y 25d,65 (33-1-31 51.54%),95 (1.46),←,
34,"Graham, Mark",27y 118d,133 (57-2-74 43.61%),45 (0.34),←,
3,"Hay, Jonathan",20y 331d,56 (22-1-33 40.18%),4 (0.07),←,
2,"Holland, Nick",25y 346d,114 (49-2-63 43.86%),173 (1.52),←,
28,"Johnson, Brett",18y 255d,3 (2-0-1 66.67%),,←,
37,"Lekkas, Angelo",24y 10d,82 (33-1-48 40.85%),22 (0.27),←,
15,"Lord, Aaron",24y 354d,102 (50-2-50 50.00%),118 (1.16),70 (27-1-42 39.29%),99 (1.41)
7,"McCabe, Luke",23y 334d,89 (40-1-48 45.51%),8 (0.09),←,
13,"Picioane, Lance",20y 32d,10 (4-0-6 40.00%),4 (0.40),6 (3-0-3 50.00%),2 (0.33)
20,"Rawlings, Jade",22y 274d,43 (18-0-25 41.86%),15 (0.35),←,
32,"Rock, Anthony",29y 284d,211 (125-1-85 59.48%),152 (0.72),33 (17-1-15 53.03%),14 (0.42)
4,"Salmon, Paul",35y 171d,303 (161-4-138 53.80%),549 (1.81),94 (38-2-54 41.49%),40 (0.43)
29,"Tallis, Rayden",25y 30d,87 (37-0-50 42.53%),13 (0.15),←,
6,"Taylor, Richard",26y 361d,111 (49-2-60 45.05%),46 (0.41),←,
16,"Thompson, Nathan",22y 146d,36 (18-1-17 51.39%),51 (1.42),←,
21,"Vandenberg, Richard",23y 177d,26 (11-1-14 44.23%),5 (0.19),←,
30,"Woods, Tony",31y 7d,151 (65-2-84 43.71%),33 (0.22),120 (49-2-69 41.67%),23 (0.19)
Totals,Totals,24y 239d,2038 (951-27-1060 46.66%),1644 (0.81),,
C,"Schwab, Peter",39y 291d,18 (9-0-9 50.00%),,←,
