Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",19y 329d,22 (10-0-12 45.45%),23 (1.05),←,
6,"Caldwell, Jye",24y 253d,86 (34-1-51 40.12%),30 (0.35),75 (31-1-43 42.00%),29 (0.39)
36,"Clarke, Angus",19y 31d,3 (1-0-2 33.33%),3 (1.00),←,
44,"Day-Wicks, Archer",19y 26d,4 (1-0-3 25.00%),1 (0.25),←,
22,"Durham, Sam",23y 334d,83 (38-1-44 46.39%),27 (0.33),←,
28,"Duursma, Xavier",24y 336d,100 (61-1-38 61.50%),47 (0.47),27 (14-1-12 53.70%),14 (0.52)
17,"Goldstein, Todd",36y 342d,336 (141-3-192 42.41%),160 (0.48),21 (11-1-9 54.76%),3 (0.14)
11,"Gresham, Jade",27y 288d,168 (79-2-87 47.62%),162 (0.96),32 (15-1-16 48.44%),26 (0.81)
35,"Guelfi, Matt",27y 298d,112 (54-1-57 48.66%),62 (0.55),←,
8,"Hobbs, Ben",21y 265d,59 (25-1-33 43.22%),20 (0.34),←,
40,"Johnson, Zak",18y 166d,2 (0-0-2 0.00%),,←,
10,"Kako, Isaac",19y 93d,12 (6-0-6 50.00%),6 (0.50),←,
15,"Laverde, Jayden",29y 57d,135 (59-1-75 44.07%),38 (0.28),←,
34,"Lual, Luamon",20y 72d,1 (0-0-1 0.00%),1 (1.00),←,
37,"Martin, Nic",24y 66d,79 (35-1-43 44.94%),62 (0.78),←,
1,"McGrath, Andrew",27y 6d,169 (80-2-87 47.93%),20 (0.12),←,
7,"Merrett, Zach",29y 248d,241 (105-3-133 44.19%),86 (0.36),←,
3,"Parish, Darcy",27y 318d,163 (65-2-96 40.49%),55 (0.34),←,
16,"Perkins, Archie",23y 74d,91 (39-0-52 42.86%),60 (0.66),←,
25,"Prior, Jaxon",24y 4d,51 (34-1-16 67.65%),11 (0.22),12 (6-0-6 50.00%),
21,"Roberts, Archie",19y 202d,16 (7-0-9 43.75%),2 (0.13),←,
12,"Setterfield, Will",27y 123d,80 (32-0-48 40.00%),15 (0.19),23 (10-0-13 43.48%),3 (0.13)
20,"Wright, Peter",28y 273d,141 (45-1-95 32.27%),221 (1.57),75 (32-1-42 43.33%),136 (1.81)
Totals,Totals,24y 199d,2154 (951-21-1182 44.15%),1112 (0.52),,
C,"Scott, Brad",49y 36d,269 (134-1-134 50.00%),,58 (28-1-29 49.14%),
