Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 250d,25 (13-0-12 52.00%),2 (0.08),←,
18,"Bower, Paul",21y 232d,44 (16-0-28 36.36%),2 (0.05),←,
15,"Browne, Steven",20y 209d,20 (9-0-11 45.00%),5 (0.25),←,
44,"Carrazzo, Andrew",25y 257d,98 (32-2-64 33.67%),31 (0.32),←,
25,"Fevola, Brendan",28y 221d,186 (69-2-115 37.63%),572 (3.08),←,
4,"Gibbs, Bryce",20y 167d,65 (26-0-39 40.00%),34 (0.52),←,
22,"Hampson, Shaun",21y 161d,26 (13-0-13 50.00%),5 (0.19),←,
33,"Houlihan, Ryan",27y 220d,181 (60-2-119 33.70%),111 (0.61),←,
9,"Johnson, Chris",23y 216d,41 (15-0-26 36.59%),3 (0.07),10 (6-0-4 60.00%),1 (0.10)
45,"Joseph, Aaron",20y 56d,22 (13-0-9 59.09%),3 (0.14),←,
5,"Judd, Chris",25y 355d,177 (106-2-69 60.45%),164 (0.93),43 (22-0-21 51.16%),26 (0.60)
8,"Kreuzer, Matthew",20y 108d,42 (23-0-19 54.76%),25 (0.60),←,
3,"Murphy, Marc",22y 41d,79 (29-0-50 36.71%),62 (0.78),←,
17,"OhAilpin, Setanta",26y 164d,58 (20-1-37 35.34%),30 (0.52),←,
2,"Russell, Jordan",22y 296d,69 (26-1-42 38.41%),13 (0.19),←,
29,"Scotland, Heath",29y 39d,175 (64-1-110 36.86%),57 (0.33),122 (41-1-80 34.02%),45 (0.37)
6,"Simpson, Kade",25y 116d,109 (37-1-71 34.40%),62 (0.57),←,
24,"Stevens, Nick",29y 238d,230 (110-4-116 48.70%),137 (0.60),103 (36-2-65 35.92%),59 (0.57)
32,"Thornton, Bret",25y 287d,148 (46-1-101 31.42%),4 (0.03),←,
1,"Walker, Andrew",23y 103d,86 (23-2-61 27.91%),32 (0.37),←,
34,"Wiggins, Simon",26y 352d,115 (37-1-77 32.61%),36 (0.31),←,
13,"Yarran, Chris",18y 253d,6 (2-0-4 33.33%),4 (0.67),←,
Totals,Totals,24y 15d,2002 (789-20-1193 39.41%),1394 (0.70),,
C,"Ratten, Brett",38y 49d,50 (23-0-27 46.00%),,←,
