St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 321d,75 (29-1-45 39.33%),29 (0.39),←,
26,"Battle, Josh",20y 357d,26 (9-0-17 34.62%),11 (0.42),←,
15,"Billings, Jack",24y 6d,107 (38-1-68 35.98%),77 (0.72),←,
22,"Brown, Nathan",30y 250d,183 (97-2-84 53.55%),7 (0.04),53 (21-1-31 40.57%),
27,"Bruce, Josh",27y 77d,113 (42-1-70 37.61%),171 (1.51),99 (41-1-57 41.92%),168 (1.70)
2,"Carlisle, Jake",27y 327d,134 (58-1-75 43.66%),61 (0.46),49 (18-1-30 37.76%),7 (0.14)
11,"Clark, Hunter",20y 151d,29 (9-1-19 32.76%),5 (0.17),←,
7,"Dunstan, Luke",24y 207d,103 (38-2-63 37.86%),45 (0.44),←,
10,"Hannebery, Dan",28y 181d,213 (136-2-75 64.32%),98 (0.46),5 (1-0-4 20.00%),3 (0.60)
40,"Hind, Nick",25y 5d,11 (4-0-7 36.36%),11 (1.00),←,
21,"Long, Ben",22y 3d,30 (9-1-20 31.67%),21 (0.70),←,
13,"Lonie, Jack",23y 11d,63 (23-0-40 36.51%),57 (0.90),←,
19,"Marshall, Rowan",23y 273d,33 (9-0-24 27.27%),14 (0.42),←,
28,"Membrey, Tim",25y 90d,92 (39-2-51 43.48%),169 (1.84),91 (38-2-51 42.86%),169 (1.86)
16,"Newnes, Jack",26y 181d,155 (55-2-98 36.13%),55 (0.35),←,
6,"Ross, Sebastian",26y 109d,124 (43-2-79 35.48%),22 (0.18),←,
47,"Rowe, Sam",31y 278d,100 (28-1-71 28.50%),17 (0.17),1 (0-0-1 0.00%),
5,"Savage, Shane",28y 231d,163 (77-2-84 47.85%),62 (0.38),107 (36-2-69 34.58%),25 (0.23)
35,"Sinclair, Jack",24y 193d,86 (32-1-53 37.79%),40 (0.47),←,
9,"Steele, Jack",23y 254d,78 (29-1-48 37.82%),25 (0.32),61 (21-1-39 35.25%),16 (0.26)
3,"Steven, Jack",29y 149d,183 (69-3-111 38.52%),112 (0.61),←,
44,"Wilkie, Callum",23y 167d,22 (9-0-13 40.91%),,←,
Totals,Totals,25y 190d,2123 (882-26-1215 41.54%),1109 (0.52),,
C,"Ratten, Brett",48y 44d,126 (63-1-62 50.40%),,6 (3-0-3 50.00%),
