St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 328d,12 (3-0-9 25.00%),2 (0.17),←,
21,"Beetham, Caydn",19y 35d,12 (2-0-10 16.67%),5 (0.42),←,
3,"Burke, Nathan",31y 68d,295 (126-3-166 43.22%),108 (0.37),←,
11,"Callaghan, Craig",25y 37d,98 (29-0-69 29.59%),76 (0.78),3 (1-0-2 33.33%),7 (2.33)
16,"Capuano, Mathew",25y 225d,85 (61-0-24 71.76%),26 (0.31),3 (1-0-2 33.33%),2 (0.67)
10,"Everitt, Peter",26y 347d,150 (68-2-80 46.00%),261 (1.74),←,
37,"Gale, Mark",24y 343d,74 (24-0-50 32.43%),18 (0.24),3 (1-0-2 33.33%),
9,"Gehrig, Fraser",25y 43d,117 (63-1-53 54.27%),159 (1.36),2 (0-0-2 0.00%),
25,"Hall, Barry",24y 66d,74 (31-1-42 42.57%),100 (1.35),←,
2,"Hamill, Aaron",23y 238d,95 (50-0-45 52.63%),119 (1.25),3 (1-0-2 33.33%),5 (1.67)
35,"Harvey, Robert",29y 237d,239 (115-3-121 48.74%),143 (0.60),←,
7,"Hayes, Lenny",21y 91d,41 (11-1-29 28.05%),17 (0.41),←,
5,"Jones, Austinn",24y 199d,127 (55-1-71 43.70%),104 (0.82),←,
24,"Koschitzke, Justin",18y 207d,1 (0-0-1 0.00%),,←,
15,"Lawrence, Steven",24y 331d,82 (40-2-40 50.00%),44 (0.54),1 (0-0-1 0.00%),1 (1.00)
23,"Loewe, Stewart",32y 327d,297 (129-2-166 43.77%),560 (1.89),←,
43,"Moyle, Brett",21y 15d,15 (3-0-12 20.00%),4 (0.27),←,
1,"Peckett, Justin",28y 192d,154 (68-1-85 44.48%),19 (0.12),←,
17,"Plapp, Justin",23y 297d,31 (11-0-20 35.48%),26 (0.84),13 (1-0-12 7.69%),4 (0.31)
4,"Thompson, Andrew",28y 176d,91 (41-1-49 45.60%),63 (0.69),←,
32,"Traianidis, Jason",26y 159d,58 (25-0-33 43.10%),35 (0.60),←,
13,"Voss, Brett",23y 52d,38 (20-1-17 53.95%),11 (0.29),3 (1-0-2 33.33%),
Totals,Totals,24y 365d,2186 (975-19-1192 44.60%),1900 (0.87),,
C,"Blight, Malcolm",51y 58d,238 (137-0-101 57.56%),,3 (1-0-2 33.33%),
