Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",19y 120d,6 (2-0-4 33.33%),2 (0.33),←,
18,"Cross, Daniel",32y 40d,233 (104-3-126 45.28%),34 (0.15),23 (6-0-17 26.09%),1 (0.04)
6,"Dawes, Chris",26y 358d,105 (60-1-44 57.62%),118 (1.12),34 (6-0-28 17.65%),35 (1.03)
14,"Dunn, Lynden",27y 360d,145 (36-2-107 25.52%),95 (0.66),←,
20,"Garland, Colin",27y 11d,121 (27-2-92 23.14%),16 (0.13),←,
36,"Garlett, Jeff",25y 279d,113 (59-1-53 52.65%),195 (1.73),6 (2-0-4 33.33%),12 (2.00)
1,"Hogan, Jesse",20y 86d,6 (2-0-4 33.33%),11 (1.83),←,
38,"Howe, Jeremy",24y 314d,84 (17-0-67 20.24%),70 (0.83),←,
2,"Jones, Nathan",27y 109d,185 (43-3-139 24.05%),86 (0.46),←,
24,"Kennedy Harris, Jay",20y 49d,19 (5-0-14 26.32%),10 (0.53),←,
8,"Lumumba, Heritier",28y 175d,205 (131-2-72 64.39%),29 (0.14),6 (2-0-4 33.33%),1 (0.17)
25,"McDonald, Tom",22y 233d,66 (13-0-53 19.70%),3 (0.05),←,
19,"Newton, Ben",22y 274d,10 (5-0-5 50.00%),6 (0.60),6 (2-0-4 33.33%),6 (1.00)
21,"Pedersen, Cameron",28y 53d,47 (12-0-35 25.53%),39 (0.83),31 (5-0-26 16.13%),19 (0.61)
3,"Salem, Christian",19y 298d,18 (5-0-13 27.78%),7 (0.39),←,
42,"Spencer, Jake",25y 212d,30 (3-0-27 10.00%),3 (0.10),←,
15,"Stretch, Billy",18y 243d,1 (0-0-1 0.00%),1 (1.00),←,
5,"Toumpas, Jimmy",21y 127d,20 (3-0-17 15.00%),2 (0.10),←,
12,"Tyson, Dom",21y 335d,41 (7-0-34 17.07%),22 (0.54),28 (6-0-22 21.43%),18 (0.64)
37,"Vandenberg, Aaron",23y 67d,6 (2-0-4 33.33%),3 (0.50),←,
23,"Vince, Bernie",29y 219d,156 (73-0-83 46.79%),94 (0.60),27 (5-0-22 18.52%),14 (0.52)
4,"Watts, Jack",24y 44d,101 (24-2-75 24.75%),77 (0.76),←,
Totals,Totals,24y 165d,1718 (633-16-1069 36.85%),923 (0.54),,
C,"Roos, Paul",51y 316d,230 (122-2-106 53.48%),,28 (6-0-22 21.43%),
