Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 177d,94 (26-1-67 28.19%),76 (0.81),←,
15,"Anderson, Noah",21y 170d,56 (18-1-37 33.04%),13 (0.23),←,
31,"Andrew, Mac",18y 245d,2 (1-0-1 50.00%),,←,
2,"Atkins, Rory",28y 25d,118 (67-1-50 57.20%),49 (0.42),17 (5-0-12 29.41%),2 (0.12)
30,"Casboult, Levi",32y 144d,173 (56-1-116 32.66%),191 (1.10),19 (8-0-11 42.11%),35 (1.84)
1,"Chol, Mabior",25y 189d,51 (28-1-22 55.88%),67 (1.31),20 (9-0-11 45.00%),43 (2.15)
25,"Collins, Sam",28y 52d,79 (27-1-51 34.81%),,65 (24-1-40 37.69%),
5,"Davies, Alex",20y 141d,14 (6-0-8 42.86%),5 (0.36),←,
4,"Ellis, Brandon",29y 3d,229 (128-2-99 56.33%),77 (0.34),53 (19-1-33 36.79%),19 (0.36)
50,"Farrar, Jy",25y 242d,23 (10-0-13 43.48%),2 (0.09),←,
46,"Graham, Caleb",21y 328d,35 (9-0-26 25.71%),1 (0.03),←,
36,"Hollands, Elijah",20y 103d,3 (1-0-2 33.33%),4 (1.33),←,
7,"Holman, Nick",27y 69d,91 (27-0-64 29.67%),49 (0.54),82 (26-0-56 31.71%),49 (0.60)
23,"Lemmens, Sean",27y 277d,132 (37-2-93 28.79%),25 (0.19),←,
13,"Lukosius, Jack",21y 362d,71 (20-1-50 28.87%),15 (0.21),←,
44,"Macpherson, Darcy",24y 281d,70 (18-0-52 25.71%),26 (0.37),←,
11,"Miller, Touk",26y 165d,158 (41-2-115 26.58%),46 (0.29),←,
22,"Rankine, Izak",22y 105d,47 (16-1-30 35.11%),55 (1.17),←,
41,"Rosas, Malcolm",21y 40d,17 (8-0-9 47.06%),12 (0.71),←,
18,"Rowell, Matt",21y 36d,37 (15-0-22 40.54%),10 (0.27),←,
20,"Sharp, Jeremy",20y 358d,22 (8-0-14 36.36%),7 (0.32),←,
24,"Swallow, David",29y 260d,195 (54-1-140 27.95%),85 (0.44),←,
28,"Witts, Jarrod",29y 327d,142 (46-1-95 32.75%),28 (0.20),102 (28-1-73 27.94%),10 (0.10)
Totals,Totals,24y 273d,1859 (667-16-1176 35.88%),843 (0.45),,
C,"Dew, Stuart",42y 353d,103 (28-1-74 27.67%),,←,
