Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
3,"Coniglio, Stephen",22y 116d,64 (19-0-45 29.69%),24 (0.38),←,
35,"Corr, Aidan",21y 328d,36 (10-0-26 27.78%),1 (0.03),←,
1,"Davis, Phil",25y 223d,79 (27-0-52 34.18%),6 (0.08),61 (16-0-45 26.23%),5 (0.08)
4,"Greene, Toby",22y 197d,78 (19-0-59 24.36%),35 (0.45),←,
32,"Griffen, Ryan",29y 257d,226 (109-1-116 48.45%),139 (0.62),24 (12-0-12 50.00%),9 (0.38)
33,"Hoskin-Elliott, Will",22y 220d,52 (12-0-40 23.08%),42 (0.81),←,
17,"Johnson, Steve",32y 280d,256 (179-3-74 70.51%),457 (1.79),3 (1-0-2 33.33%),5 (1.67)
22,"Kelly, Josh",21y 57d,39 (14-0-25 35.90%),21 (0.54),←,
40,"Kennedy, Adam",23y 272d,64 (12-0-52 18.75%),4 (0.06),←,
37,"Lobb, Rory",23y 60d,14 (4-0-10 28.57%),10 (0.71),←,
41,"Mumford, Shane",29y 279d,131 (83-2-46 64.12%),46 (0.35),31 (14-0-17 45.16%),7 (0.23)
7,"Palmer, Rhys",27y 56d,113 (35-0-78 30.97%),84 (0.74),60 (14-0-46 23.33%),61 (1.02)
24,"Patfull, Joel",31y 124d,199 (81-3-115 41.46%),25 (0.13),17 (8-0-9 47.06%),1 (0.06)
12,"Patton, Jonathon",22y 325d,34 (8-0-26 23.53%),39 (1.15),←,
9,"Scully, Tom",24y 330d,106 (30-1-75 28.77%),36 (0.34),75 (17-0-58 22.67%),30 (0.40)
23,"Shaw, Heath",30y 134d,216 (128-2-86 59.72%),38 (0.18),43 (18-0-25 41.86%),1 (0.02)
5,"Shiel, Dylan",23y 31d,67 (16-0-51 23.88%),34 (0.51),←,
10,"Smith, Devon",22y 325d,82 (21-0-61 25.61%),72 (0.88),←,
8,"Ward, Callan",25y 365d,146 (52-0-94 35.62%),72 (0.49),86 (20-0-66 23.26%),39 (0.45)
6,"Whitfield, Lachie",21y 266d,54 (15-0-39 27.78%),22 (0.41),←,
29,"Williams, Zac",21y 202d,32 (8-0-24 25.00%),9 (0.28),←,
16,"Wilson, Nathan",23y 93d,35 (10-0-25 28.57%),10 (0.29),←,
Totals,Totals,25y 7d,2123 (892-12-1219 42.02%),1226 (0.58),,
C,"Cameron, Leon",43y 220d,47 (18-0-29 38.30%),,←,
