St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",27y 298d,131 (52-1-78 40.08%),80 (0.61),←,
15,"Billings, Jack",20y 235d,28 (7-0-21 25.00%),23 (0.82),←,
27,"Bruce, Josh",23y 306d,49 (10-1-38 21.43%),62 (1.27),35 (9-1-25 27.14%),59 (1.69)
24,"Dempster, Sean",32y 80d,206 (99-3-104 48.79%),20 (0.10),152 (64-3-85 43.09%),12 (0.08)
7,"Dunstan, Luke",21y 71d,38 (11-1-26 30.26%),21 (0.55),←,
25,"Fisher, Sam",33y 274d,219 (120-5-94 55.94%),22 (0.10),←,
14,"Geary, Jarryn",27y 291d,123 (64-1-58 52.44%),21 (0.17),←,
19,"Gilbert, Sam",29y 234d,160 (90-5-65 57.81%),34 (0.21),←,
1,"Hickey, Tom",25y 34d,44 (10-1-33 23.86%),17 (0.39),32 (9-1-22 29.69%),12 (0.38)
13,"Lonie, Jack",19y 240d,20 (7-0-13 35.00%),17 (0.85),←,
32,"McCartin, Paddy",19y 356d,8 (2-0-6 25.00%),4 (0.50),←,
41,"Minchington, Darren",22y 122d,11 (2-1-8 22.73%),12 (1.09),←,
11,"Montagna, Leigh",32y 159d,252 (132-5-115 53.37%),146 (0.58),←,
16,"Newnes, Jack",23y 45d,72 (20-1-51 28.47%),12 (0.17),←,
12,"Riewoldt, Nick",33y 175d,301 (147-6-148 49.83%),654 (2.17),←,
17,"Roberton, Dylan",24y 293d,87 (35-0-52 40.23%),11 (0.13),50 (13-0-37 26.00%),6 (0.12)
6,"Ross, Sebastian",22y 338d,40 (9-1-30 23.75%),5 (0.13),←,
5,"Savage, Shane",25y 95d,93 (50-1-42 54.30%),50 (0.54),37 (9-1-27 25.68%),13 (0.35)
40,"Sinclair, Jack",21y 57d,20 (6-0-14 30.00%),19 (0.95),←,
3,"Steven, Jack",26y 12d,115 (41-2-72 36.52%),78 (0.68),←,
29,"Webster, Jimmy",22y 286d,42 (10-1-31 25.00%),2 (0.05),←,
44,"Weller, Maverick",24y 56d,71 (14-1-56 20.42%),23 (0.32),39 (8-1-30 21.79%),20 (0.51)
Totals,Totals,25y 168d,2130 (938-37-1155 44.04%),1333 (0.63),,
C,"Richardson, Alan",50y 328d,48 (11-1-36 23.96%),,47 (11-1-35 24.47%),
