North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",23y 358d,42 (9-1-32 22.62%),8 (0.19),←,
25,"Curtis, Paul",22y 131d,73 (10-0-63 13.70%),87 (1.19),←,
5,"Daniel, Caleb",29y 6d,209 (109-1-99 52.39%),49 (0.23),17 (4-1-12 26.47%),
28,"Darling, Jack",33y 30d,314 (161-2-151 51.59%),548 (1.75),16 (4-1-11 28.13%),16 (1.00)
18,"Dawson, Wil",19y 205d,6 (1-0-5 16.67%),,←,
46,"Hansen, Robert",21y 122d,18 (4-0-14 22.22%),7 (0.39),←,
17,"Hardeman, Riley",20y 136d,16 (3-1-12 21.88%),,←,
37,"Harvey, Cooper",21y 1d,5 (0-0-5 0.00%),6 (1.20),←,
41,"Konstanty, Jacob",20y 246d,17 (4-1-12 26.47%),10 (0.59),←,
19,"Logue, Griffin",27y 91d,91 (32-1-58 35.71%),10 (0.11),27 (4-0-23 14.81%),1 (0.04)
39,"Maley, Finnbar",21y 360d,6 (1-1-4 25.00%),3 (0.50),←,
10,"McKercher, Colby",20y 92d,33 (6-1-26 19.70%),9 (0.27),←,
2,"OSullivan, Finn",19y 44d,16 (4-1-11 28.13%),1 (0.06),←,
26,"Parker, Luke",32y 261d,309 (184-3-122 60.03%),223 (0.72),16 (4-1-11 28.13%),10 (0.63)
29,"Phillips, Will",23y 52d,49 (9-0-40 18.37%),8 (0.16),←,
32,"Pink, Toby",26y 336d,26 (7-1-18 28.85%),7 (0.27),←,
24,"Powell, Tom",23y 133d,85 (13-2-70 16.47%),29 (0.34),←,
8,"Scott, Bailey",25y 4d,110 (14-2-94 13.64%),34 (0.31),←,
3,"Sheezel, Harry",20y 273d,61 (10-1-50 17.21%),21 (0.34),←,
12,"Simpkin, Jy",27y 130d,169 (44-2-123 26.63%),72 (0.43),←,
15,"Stephens, Dylan",24y 186d,75 (31-1-43 42.00%),14 (0.19),32 (6-1-25 20.31%),3 (0.09)
38,"Xerri, Tristan",26y 120d,73 (13-2-58 19.18%),25 (0.34),←,
44,"Zurhaar, Cameron",27y 52d,138 (31-2-105 23.19%),194 (1.41),←,
Totals,Totals,24y 83d,1941 (700-26-1215 36.06%),1365 (0.70),,
C,"Clarkson, Alastair",57y 77d,443 (238-5-200 54.29%),,53 (10-1-42 19.81%),
