Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 129d,332 (160-3-169 48.64%),614 (1.85),200 (82-3-115 41.75%),304 (1.52)
41,"Casboult, Levi",31y 20d,144 (45-1-98 31.60%),149 (1.03),←,
46,"Cottrell, Matthew",21y 35d,6 (4-0-2 66.67%),2 (0.33),←,
9,"Cripps, Patrick",26y 17d,121 (32-1-88 26.86%),56 (0.46),←,
35,"Curnow, Ed",31y 148d,185 (68-2-115 37.30%),41 (0.22),←,
15,"Docherty, Sam",27y 169d,111 (36-1-74 32.88%),14 (0.13),98 (30-1-67 31.12%),13 (0.13)
2,"Dow, Paddy",21y 170d,45 (9-0-36 20.00%),16 (0.36),←,
8,"Fogarty, Lachie",22y 3d,26 (14-0-12 53.85%),8 (0.31),3 (1-0-2 33.33%),2 (0.67)
40,"Gibbons, Michael",25y 324d,39 (14-0-25 35.90%),33 (0.85),←,
14,"Jones, Liam",30y 39d,145 (50-0-95 34.48%),84 (0.58),79 (23-0-56 29.11%),16 (0.20)
39,"McDonald, Oscar",25y 17d,84 (43-0-41 51.19%),3 (0.04),3 (1-0-2 33.33%),2 (0.67)
10,"McKay, Harry",23y 101d,51 (14-0-37 27.45%),84 (1.65),←,
3,"Murphy, Marc",33y 259d,288 (113-1-174 39.41%),190 (0.66),←,
32,"Newnes, Jack",28y 39d,175 (63-2-110 36.57%),69 (0.39),20 (8-0-12 40.00%),14 (0.70)
26,"Parks, Luke",19y 351d,1 (1-0-0 100.00%),,←,
5,"Petrevski-Seton, Sam",23y 44d,83 (22-0-61 26.51%),19 (0.23),←,
27,"Pittonet, Marc",24y 305d,23 (11-0-12 47.83%),1 (0.04),16 (6-0-10 37.50%),1 (0.06)
20,"Plowman, Lachie",26y 205d,113 (33-0-80 29.20%),2 (0.02),93 (29-0-64 31.18%),1 (0.01)
42,"Saad, Adam",26y 255d,112 (44-2-66 40.18%),8 (0.07),3 (1-0-2 33.33%),
1,"Silvagni, Jack",23y 108d,65 (16-0-49 24.62%),49 (0.75),←,
18,"Walsh, Sam",20y 276d,42 (15-0-27 35.71%),14 (0.33),←,
23,"Weitering, Jacob",23y 132d,96 (25-0-71 26.04%),10 (0.10),←,
6,"Williams, Zac",26y 196d,115 (60-0-55 52.17%),27 (0.23),2 (1-0-1 50.00%),
Totals,Totals,25y 336d,2402 (892-13-1497 37.14%),1493 (0.62),,
C,"Teague, David",39y 334d,31 (14-0-17 45.16%),,←,
