Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",23y 314d,24 (8-1-15 35.42%),8 (0.33),←,
3,"Bartram, Clint",24y 79d,101 (31-3-67 32.18%),17 (0.17),←,
6,"Bate, Matthew",24y 347d,96 (26-1-69 27.60%),95 (0.99),←,
11,"Clark, Mitch",24y 199d,87 (31-2-54 36.78%),75 (0.86),5 (0-0-5 0.00%),14 (2.80)
36,"Davey, Aaron",28y 330d,155 (59-3-93 39.03%),157 (1.01),←,
14,"Dunn, Lynden",24y 357d,86 (25-2-59 30.23%),84 (0.98),←,
8,"Frawley, James",23y 228d,87 (26-1-60 30.46%),3 (0.03),←,
20,"Garland, Colin",24y 7d,64 (17-2-45 28.13%),4 (0.06),←,
16,"Grimes, Jack",22y 360d,37 (9-2-26 27.03%),3 (0.08),←,
38,"Howe, Jeremy",21y 311d,19 (5-0-14 26.32%),23 (1.21),←,
40,"Jamar, Mark",28y 270d,116 (42-3-71 37.50%),44 (0.38),←,
2,"Jones, Nathan",24y 106d,120 (31-3-86 27.08%),59 (0.49),←,
49,"Magner, James",24y 267d,6 (0-0-6 0.00%),2 (0.33),←,
25,"McDonald, Tom",19y 230d,7 (1-0-6 14.29%),,←,
13,"McKenzie, Jordie",21y 319d,43 (13-1-29 31.40%),4 (0.09),←,
22,"Moloney, Brent",28y 98d,134 (46-3-85 35.45%),36 (0.27),111 (34-2-75 31.53%),30 (0.27)
10,"Morton, Cale",22y 108d,68 (16-1-51 24.26%),32 (0.47),←,
27,"Rivers, Jared",27y 200d,134 (50-3-81 38.43%),5 (0.04),←,
30,"Sellar, James",23y 42d,26 (11-0-15 42.31%),4 (0.15),5 (0-0-5 0.00%),1 (0.20)
12,"Sylvia, Colin",26y 179d,123 (42-2-79 34.96%),105 (0.85),←,
35,"Tapscott, Luke",20y 312d,19 (5-1-13 28.95%),2 (0.11),←,
9,"Trengove, Jack",20y 246d,43 (14-2-27 34.88%),24 (0.56),←,
Totals,Totals,24y 74d,1595 (508-36-1051 31.85%),786 (0.49),,
C,"Neeld, Mark",40y 297d,6 (0-0-6 0.00%),,←,
