St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",19y 306d,9 (2-0-7 22.22%),1 (0.11),←,
20,"Armitage, David",27y 54d,125 (51-1-73 41.20%),77 (0.62),←,
27,"Bruce, Josh",23y 62d,42 (9-0-33 21.43%),50 (1.19),28 (8-0-20 28.57%),47 (1.68)
24,"Dempster, Sean",31y 201d,200 (98-3-99 49.75%),20 (0.10),146 (63-3-80 44.18%),12 (0.08)
25,"Fisher, Sam",33y 30d,212 (119-4-89 57.08%),22 (0.10),←,
14,"Geary, Jarryn",27y 47d,116 (63-0-53 54.31%),20 (0.17),←,
19,"Gilbert, Sam",28y 355d,153 (89-4-60 59.48%),29 (0.19),←,
33,"Goddard, Hugh",18y 350d,4 (1-0-3 25.00%),,←,
1,"Hickey, Tom",24y 156d,38 (9-0-29 23.68%),13 (0.34),26 (8-0-18 30.77%),8 (0.31)
37,"Lonie, Jack",18y 361d,16 (6-0-10 37.50%),12 (0.75),←,
32,"McCartin, Paddy",19y 112d,6 (1-0-5 16.67%),3 (0.50),←,
36,"McKenzie, Daniel",19y 84d,7 (2-0-5 28.57%),,←,
11,"Montagna, Leigh",31y 280d,245 (131-4-110 54.29%),146 (0.60),←,
16,"Newnes, Jack",22y 166d,65 (19-0-46 29.23%),8 (0.12),←,
12,"Riewoldt, Nick",32y 296d,294 (146-5-143 50.51%),644 (2.19),←,
17,"Roberton, Dylan",24y 49d,81 (34-0-47 41.98%),11 (0.14),44 (12-0-32 27.27%),6 (0.14)
6,"Ross, Sebastian",22y 94d,33 (8-0-25 24.24%),5 (0.15),←,
5,"Savage, Shane",24y 216d,87 (49-0-38 56.32%),49 (0.56),31 (8-0-23 25.81%),12 (0.39)
40,"Sinclair, Jack",20y 178d,16 (5-0-11 31.25%),17 (1.06),←,
3,"Steven, Jack",25y 134d,108 (40-1-67 37.50%),74 (0.69),←,
44,"Weller, Maverick",23y 177d,64 (13-0-51 20.31%),18 (0.28),32 (7-0-25 21.88%),15 (0.47)
34,"Wright, Nathan",21y 174d,19 (5-0-14 26.32%),,←,
Totals,Totals,24y 210d,1940 (900-22-1018 46.39%),1219 (0.63),,
C,"Richardson, Alan",50y 84d,41 (10-0-31 24.39%),,40 (10-0-30 25.00%),
