Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 292d,60 (25-1-34 42.50%),4 (0.07),←,
44,"Buckley, Jack",25y 113d,21 (8-1-12 40.48%),,←,
17,"Callaghan, Finn",19y 348d,9 (2-0-7 22.22%),2 (0.22),←,
3,"Coniglio, Stephen",29y 115d,181 (79-1-101 43.92%),103 (0.57),←,
13,"Cumming, Isaac",24y 241d,59 (24-1-34 41.53%),1 (0.02),←,
16,"Daniels, Brent",24y 31d,66 (36-0-30 54.55%),28 (0.42),←,
30,"Flynn, Matt",25y 208d,28 (8-1-19 30.36%),10 (0.36),←,
4,"Greene, Toby",29y 196d,195 (87-2-106 45.13%),276 (1.42),←,
12,"Green, Tom",22y 76d,49 (19-1-29 39.80%),19 (0.39),←,
43,"Hamilton, Cooper",19y 197d,7 (1-0-6 14.29%),1 (0.14),←,
19,"Haynes, Nick",30y 326d,187 (86-4-97 47.06%),12 (0.06),←,
27,"Himmelberg, Harry",26y 336d,131 (69-2-60 53.44%),154 (1.18),←,
23,"Hogan, Jesse",28y 56d,121 (53-0-68 43.80%),233 (1.93),31 (12-0-19 38.71%),63 (2.03)
39,"Idun, Connor",22y 254d,46 (19-1-26 42.39%),,←,
22,"Kelly, Josh",28y 56d,179 (92-3-84 52.23%),110 (0.61),←,
40,"Kennedy, Adam",30y 271d,151 (60-1-90 40.07%),14 (0.09),←,
38,"Lloyd, Daniel",31y 50d,82 (39-4-39 50.00%),64 (0.78),←,
26,"Riccardi, Jake",23y 153d,33 (12-0-21 36.36%),28 (0.85),←,
24,"Rowston, Harry",18y 240d,3 (0-0-3 0.00%),,←,
18,"Stone, Conor",20y 352d,9 (3-0-6 33.33%),3 (0.33),←,
15,"Taylor, Sam",23y 339d,79 (40-0-39 50.63%),1 (0.01),←,
8,"Ward, Callan",32y 364d,274 (119-4-151 44.16%),137 (0.50),214 (87-4-123 41.59%),104 (0.49)
6,"Whitfield, Lachie",28y 265d,188 (89-4-95 48.40%),70 (0.37),←,
Totals,Totals,25y 228d,2158 (970-31-1157 44.95%),1270 (0.59),,
C,"Kingsley, Adam",47y 232d,4 (1-0-3 25.00%),,←,
