North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",23y 295d,37 (6-1-30 17.57%),8 (0.22),←,
4,"Corr, Aidan",30y 359d,169 (55-4-110 33.73%),3 (0.02),71 (8-1-62 11.97%),1 (0.01)
5,"Daniel, Caleb",28y 308d,201 (106-1-94 52.99%),49 (0.24),9 (1-1-7 16.67%),
28,"Darling, Jack",32y 332d,307 (158-2-147 51.79%),541 (1.76),9 (1-1-7 16.67%),9 (1.00)
9,"Davies-Uniacke, Luke",25y 337d,117 (22-2-93 19.66%),44 (0.38),←,
7,"Duursma, Zane",19y 256d,18 (1-1-16 8.33%),13 (0.72),←,
17,"Hardeman, Riley",20y 73d,8 (0-1-7 6.25%),,←,
41,"Konstanty, Jacob",20y 183d,9 (1-1-7 16.67%),6 (0.67),←,
20,"Larkey, Nick",26y 339d,126 (24-2-100 19.84%),258 (2.05),←,
39,"Maley, Finnbar",21y 297d,2 (0-1-1 25.00%),1 (0.50),←,
11,"McDonald, Luke",30y 91d,212 (71-1-140 33.73%),18 (0.08),←,
10,"McKercher, Colby",20y 29d,25 (3-1-21 14.00%),5 (0.20),←,
2,"OSullivan, Finn",18y 346d,8 (1-1-6 18.75%),,←,
26,"Parker, Luke",32y 198d,302 (181-3-118 60.43%),220 (0.73),9 (1-1-7 16.67%),7 (0.78)
32,"Pink, Toby",26y 273d,18 (4-1-13 25.00%),7 (0.39),←,
24,"Powell, Tom",23y 70d,77 (10-2-65 14.29%),28 (0.36),←,
8,"Scott, Bailey",24y 306d,107 (13-2-92 13.08%),34 (0.32),←,
3,"Sheezel, Harry",20y 210d,53 (7-1-45 14.15%),18 (0.34),←,
12,"Simpkin, Jy",27y 67d,161 (41-2-118 26.09%),69 (0.43),←,
15,"Stephens, Dylan",24y 123d,67 (28-1-38 42.54%),13 (0.19),24 (3-1-20 14.58%),2 (0.08)
6,"Wardlaw, George",20y 334d,29 (1-1-27 5.17%),11 (0.38),←,
38,"Xerri, Tristan",26y 57d,65 (10-2-53 16.92%),23 (0.35),←,
44,"Zurhaar, Cameron",26y 354d,130 (28-2-100 22.31%),177 (1.36),←,
Totals,Totals,24y 355d,2248 (771-36-1441 34.30%),1546 (0.69),,
C,"Clarkson, Alastair",57y 14d,435 (235-5-195 54.60%),,45 (7-1-37 16.67%),
