Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",26y 15d,150 (66-1-83 44.33%),90 (0.60),←,
5,"Broadbent, Matthew",24y 15d,99 (40-1-58 40.91%),40 (0.40),←,
27,"Carlile, Alipate",27y 108d,148 (63-1-84 42.91%),5 (0.03),←,
18,"Cornes, Kane",31y 223d,288 (146-2-140 51.04%),92 (0.32),←,
7,"Ebert, Brad",24y 136d,142 (59-1-82 41.90%),73 (0.51),66 (31-1-34 47.73%),40 (0.61)
9,"Gray, Robbie",26y 139d,110 (48-0-62 43.64%),147 (1.34),←,
8,"Hartlett, Hamish",24y 2d,85 (35-1-49 41.76%),53 (0.62),←,
36,"Hombsch, Jack",21y 162d,34 (15-0-19 44.12%),,25 (15-0-10 60.00%),
42,"Jonas, Tom",23y 219d,51 (23-1-27 46.08%),1 (0.02),←,
23,"Lobbe, Matthew",25y 185d,62 (29-0-33 46.77%),16 (0.26),←,
44,"Logan, Tom",29y 45d,117 (38-1-78 32.91%),27 (0.23),114 (38-1-75 33.77%),27 (0.24)
26,"Moore, Andrew",23y 78d,45 (19-0-26 42.22%),16 (0.36),←,
32,"Neade, Jake",20y 79d,19 (11-0-8 57.89%),14 (0.74),←,
13,"OShea, Cameron",22y 156d,54 (21-0-33 38.89%),7 (0.13),←,
29,"Pittard, Jasper",23y 137d,51 (27-0-24 52.94%),8 (0.16),←,
21,"Polec, Jared",21y 308d,35 (20-0-15 57.14%),22 (0.63),19 (13-0-6 68.42%),13 (0.68)
28,"Schulz, Jay",29y 120d,162 (65-3-94 41.05%),267 (1.65),91 (41-1-49 45.60%),209 (2.30)
39,"Westhoff, Justin",27y 319d,154 (67-1-86 43.83%),197 (1.28),←,
19,"White, Matt",27y 123d,122 (56-4-62 47.54%),75 (0.61),17 (12-0-5 70.59%),21 (1.24)
16,"Wines, Ollie",19y 313d,44 (26-0-18 59.09%),17 (0.39),←,
20,"Wingard, Chad",21y 18d,62 (30-1-31 49.19%),83 (1.34),←,
40,"Young, Aaron",21y 253d,31 (14-1-16 46.77%),12 (0.39),←,
Totals,Totals,24y 226d,2065 (918-19-1128 44.46%),1262 (0.61),,
C,"Hinkley, Ken",47y 320d,43 (26-0-17 60.47%),,←,
