Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 289d,163 (68-2-93 42.33%),39 (0.24),←,
8,"Bewick, Rohan",23y 325d,47 (21-0-26 44.68%),38 (0.81),←,
41,"Golby, Mitch",21y 332d,39 (17-0-22 43.59%),6 (0.15),←,
6,"Green, Josh",21y 7d,34 (17-0-17 50.00%),39 (1.15),←,
11,"Hanley, Pearce",24y 289d,76 (26-0-50 34.21%),29 (0.38),←,
2,"Harwood, Ryan",22y 24d,42 (17-0-25 40.48%),4 (0.10),←,
35,"Lester, Ryan",21y 5d,38 (17-0-21 44.74%),9 (0.24),←,
23,"Leuenberger, Matthew",25y 85d,89 (33-1-55 37.64%),20 (0.22),←,
19,"Lisle, Jordan",23y 50d,18 (10-0-8 55.56%),16 (0.89),13 (6-0-7 46.15%),15 (1.15)
36,"Maguire, Matt",29y 93d,155 (76-1-78 49.35%),20 (0.13),56 (22-0-34 39.29%),1 (0.02)
32,"Mayes, Sam",19y 103d,18 (10-0-8 55.56%),12 (0.67),←,
9,"McGrath, Ashley",30y 103d,208 (100-2-106 48.56%),165 (0.79),←,
46,"Michael, Sam",20y 57d,3 (0-0-3 0.00%),,←,
3,"Moloney, Brent",29y 215d,161 (54-3-104 34.47%),45 (0.28),16 (5-0-11 31.25%),8 (0.50)
24,"Patfull, Joel",28y 267d,161 (66-3-92 41.93%),22 (0.14),←,
29,"Raines, Andrew",27y 176d,119 (42-1-76 35.71%),14 (0.12),63 (24-0-39 38.10%),13 (0.21)
30,"Redden, Jack",22y 265d,98 (37-1-60 38.27%),44 (0.45),←,
10,"Rich, Daniel",23y 85d,98 (40-1-57 41.33%),67 (0.68),←,
38,"Rockliff, Tom",23y 190d,83 (28-0-55 33.73%),41 (0.49),←,
14,"Staker, Brent",29y 100d,154 (80-1-73 52.27%),119 (0.77),44 (16-0-28 36.36%),35 (0.80)
26,"Yeo, Elliot",19y 334d,27 (11-0-16 40.74%),1 (0.04),←,
15,"Zorko, Dayne",24y 203d,38 (18-0-20 47.37%),42 (1.11),←,
Totals,Totals,24y 180d,1869 (788-16-1065 42.16%),792 (0.42),,
C,"Harvey, Mark",48y 81d,100 (41-0-59 41.00%),,3 (2-0-1 66.67%),
