Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 224d,71 (29-1-41 41.55%),22 (0.31),←,
12,"Baguley, Mark",31y 327d,128 (58-1-69 45.70%),27 (0.21),←,
2,"Bellchambers, Tom",29y 278d,117 (52-2-63 45.30%),71 (0.61),←,
28,"Brown, Mitch",28y 228d,57 (27-0-30 47.37%),51 (0.89),42 (14-0-28 33.33%),42 (1.00)
20,"Clarke, Zac",29y 16d,103 (54-1-48 52.91%),46 (0.45),2 (2-0-0 100.00%),
13,"Fantasia, Orazio",23y 211d,64 (25-1-38 39.84%),94 (1.47),←,
21,"Heppell, Dyson",26y 334d,155 (76-2-77 49.68%),57 (0.37),←,
26,"Hooker, Cale",30y 182d,176 (82-2-92 47.16%),82 (0.47),←,
18,"Hurley, Michael",28y 316d,164 (77-3-84 47.87%),108 (0.66),←,
43,"McDonald-Tipungwuti, Anthony",25y 356d,70 (29-0-41 41.43%),79 (1.13),←,
1,"McGrath, Andrew",20y 315d,45 (24-0-21 53.33%),9 (0.20),←,
45,"McKenna, Conor",23y 16d,55 (24-0-31 43.64%),17 (0.31),←,
7,"Merrett, Zach",23y 192d,107 (45-1-61 42.52%),37 (0.35),←,
23,"Myers, David",29y 287d,119 (62-0-57 52.10%),40 (0.34),←,
3,"Parish, Darcy",21y 262d,58 (22-0-36 37.93%),19 (0.33),←,
27,"Redman, Mason",21y 230d,6 (3-0-3 50.00%),1 (0.17),←,
14,"Ridley, Jordan",20y 175d,6 (4-0-2 66.67%),,←,
42,"Saad, Adam",24y 264d,74 (27-1-46 37.16%),3 (0.04),26 (14-0-12 53.85%),
9,"Shiel, Dylan",26y 35d,139 (61-3-75 44.96%),64 (0.46),4 (2-0-2 50.00%),
5,"Smith, Devon",25y 328d,135 (52-2-81 39.26%),120 (0.89),26 (14-0-12 53.85%),20 (0.77)
25,"Stringer, Jake",24y 353d,113 (60-0-53 53.10%),197 (1.74),24 (12-0-12 50.00%),37 (1.54)
11,"Zaharakis, David",29y 51d,191 (86-2-103 45.55%),120 (0.63),←,
Totals,Totals,26y 44d,2153 (979-22-1152 45.47%),1264 (0.59),,
C,"Worsfold, John",50y 200d,352 (178-2-172 50.85%),,71 (29-0-42 40.85%),
