Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 339d,220 (107-5-108 49.77%),150 (0.68),←,
5,"Buckley, Nathan",26y 35d,125 (47-2-76 38.40%),123 (0.98),105 (43-2-60 41.90%),102 (0.97)
17,"Burns, Scott",23y 250d,70 (28-1-41 40.71%),25 (0.36),←,
28,"Crosisca, Gavin",29y 349d,224 (118-5-101 53.79%),62 (0.28),←,
39,"Crow, Scott",24y 255d,70 (27-0-43 38.57%),34 (0.49),57 (21-0-36 36.84%),32 (0.56)
2,"Francis, Tony",29y 151d,142 (74-2-66 52.82%),103 (0.73),←,
37,"Gardiner, Michael",20y 161d,2 (0-0-2 0.00%),1 (0.50),←,
43,"Godden, Luke",19y 343d,23 (7-0-16 30.43%),,←,
40,"King, Clinton",20y 159d,17 (7-0-10 41.18%),8 (0.47),8 (2-0-6 25.00%),4 (0.50)
33,"Liddell, Chad",21y 221d,29 (13-1-15 46.55%),15 (0.52),←,
48,"Michael, Mal",21y 67d,29 (12-0-17 41.38%),3 (0.10),←,
44,"Osborne, Richard",34y 75d,283 (116-2-165 41.34%),574 (2.03),29 (11-0-18 37.93%),26 (0.90)
6,"Patterson, Stephen",27y 238d,78 (32-1-45 41.67%),68 (0.87),←,
3,"Richardson, Mark",25y 303d,84 (39-1-44 47.02%),59 (0.70),←,
23,"Rocca, Anthony",21y 15d,56 (26-0-30 46.43%),64 (1.14),34 (15-0-19 44.12%),53 (1.56)
36,"Rocca, Saverio",24y 283d,132 (62-2-68 47.73%),454 (3.44),←,
12,"Schauble, Andrew",21y 286d,66 (25-0-41 37.88%),10 (0.15),←,
13,"Tape, Jamie",24y 147d,82 (39-1-42 48.17%),5 (0.06),7 (0-0-7 0.00%),1 (0.14)
20,"Tarrant, Chris",17y 346d,11 (4-0-7 36.36%),3 (0.27),←,
14,"Watson, Shane",24y 194d,130 (59-1-70 45.77%),97 (0.75),←,
22,"Wild, Jason",22y 201d,62 (27-2-33 45.16%),21 (0.34),←,
19,"Wright, Graham",30y 85d,201 (110-4-87 55.72%),107 (0.53),←,
Totals,Totals,24y 254d,2136 (979-30-1127 45.83%),1986 (0.93),,
C,"Shaw, Tony",38y 38d,66 (26-0-40 39.39%),,←,
