Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
24,"Bryan, Nick",21y 287d,12 (3-0-9 25.00%),2 (0.17),←,
6,"Caldwell, Jye",22y 311d,54 (20-0-34 37.04%),17 (0.31),43 (17-0-26 39.53%),16 (0.37)
13,"Cox, Nik",21y 202d,30 (11-0-19 36.67%),10 (0.33),←,
33,"Davey, Alwyn",19y 160d,10 (5-0-5 50.00%),4 (0.40),←,
22,"Durham, Sam",22y 27d,46 (20-0-26 43.48%),11 (0.24),←,
35,"Guelfi, Matt",25y 356d,94 (45-1-48 48.40%),44 (0.47),←,
21,"Heppell, Dyson",31y 83d,232 (109-2-121 47.41%),67 (0.29),←,
19,"Hind, Nick",28y 351d,77 (33-0-44 42.86%),26 (0.34),56 (24-0-32 42.86%),9 (0.16)
8,"Hobbs, Ben",19y 323d,32 (12-0-20 37.50%),14 (0.44),←,
29,"Kelly, Jake",28y 196d,146 (62-1-83 42.81%),3 (0.02),36 (12-0-24 33.33%),2 (0.06)
4,"Langford, Kyle",26y 247d,127 (53-1-73 42.13%),122 (0.96),←,
15,"Laverde, Jayden",27y 115d,107 (47-0-60 43.93%),38 (0.36),←,
37,"Martin, Nic",22y 124d,41 (17-0-24 41.46%),33 (0.80),←,
1,"McGrath, Andrew",25y 64d,131 (62-1-68 47.71%),19 (0.15),←,
47,"Menzie, Jye",20y 281d,20 (11-0-9 55.00%),21 (1.05),←,
7,"Merrett, Zach",27y 306d,203 (87-2-114 43.35%),64 (0.32),←,
3,"Parish, Darcy",26y 11d,147 (58-1-88 39.80%),53 (0.36),←,
16,"Perkins, Archie",21y 132d,59 (25-0-34 42.37%),42 (0.71),←,
34,"Phillips, Andrew",32y 33d,79 (27-0-52 34.18%),27 (0.34),38 (21-0-17 55.26%),12 (0.32)
27,"Redman, Mason",25y 344d,100 (45-1-54 45.50%),18 (0.18),←,
5,"Tsatas, Elijah",18y 291d,1 (1-0-0 100.00%),,←,
20,"Wright, Peter",26y 331d,117 (33-0-84 28.21%),184 (1.57),51 (20-0-31 39.22%),99 (1.94)
30,"Zerk-Thatcher, Brandon",24y 345d,48 (23-1-24 48.96%),,←,
Totals,Totals,24y 262d,1913 (809-11-1093 42.29%),819 (0.43),,
C,"Scott, Brad",47y 94d,231 (116-0-115 50.22%),,20 (10-0-10 50.00%),
