St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 308d,73 (29-1-43 40.41%),29 (0.40),←,
26,"Battle, Josh",20y 344d,24 (9-0-15 37.50%),11 (0.46),←,
15,"Billings, Jack",23y 358d,105 (38-1-66 36.67%),76 (0.72),←,
27,"Bruce, Josh",27y 64d,111 (42-1-68 38.29%),169 (1.52),97 (41-1-55 42.78%),166 (1.71)
2,"Carlisle, Jake",27y 314d,132 (58-1-73 44.32%),60 (0.45),47 (18-1-28 39.36%),6 (0.13)
11,"Clark, Hunter",20y 138d,27 (9-1-17 35.19%),5 (0.19),←,
1,"Coffield, Nick",19y 292d,18 (3-1-14 19.44%),1 (0.06),←,
7,"Dunstan, Luke",24y 194d,101 (38-2-61 38.61%),45 (0.45),←,
10,"Hannebery, Dan",28y 168d,211 (136-2-73 64.93%),97 (0.46),3 (1-0-2 33.33%),2 (0.67)
40,"Hind, Nick",24y 357d,9 (4-0-5 44.44%),9 (1.00),←,
21,"Long, Ben",21y 355d,28 (9-1-18 33.93%),19 (0.68),←,
13,"Lonie, Jack",22y 363d,61 (23-0-38 37.70%),57 (0.93),←,
19,"Marshall, Rowan",23y 260d,31 (9-0-22 29.03%),14 (0.45),←,
28,"Membrey, Tim",25y 77d,90 (39-2-49 44.44%),165 (1.83),89 (38-2-49 43.82%),165 (1.85)
16,"Newnes, Jack",26y 168d,153 (55-2-96 36.60%),54 (0.35),←,
33,"Paton, Ben",20y 296d,15 (5-0-10 33.33%),4 (0.27),←,
6,"Ross, Sebastian",26y 96d,122 (43-2-77 36.07%),20 (0.16),←,
5,"Savage, Shane",28y 218d,161 (77-2-82 48.45%),62 (0.39),105 (36-2-67 35.24%),25 (0.24)
35,"Sinclair, Jack",24y 180d,84 (32-1-51 38.69%),40 (0.48),←,
9,"Steele, Jack",23y 241d,76 (29-1-46 38.82%),24 (0.32),59 (21-1-37 36.44%),15 (0.25)
3,"Steven, Jack",29y 136d,181 (69-3-109 38.95%),111 (0.61),←,
44,"Wilkie, Callum",23y 154d,20 (9-0-11 45.00%),,←,
Totals,Totals,24y 181d,1833 (765-24-1044 41.73%),1072 (0.58),,
C,"Ratten, Brett",48y 31d,124 (63-1-60 51.21%),,4 (3-0-1 75.00%),
