Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",22y 355d,56 (29-0-27 51.79%),50 (0.89),31 (17-0-14 54.84%),28 (0.90)
21,"Barry, Leo",23y 50d,65 (34-0-31 52.31%),48 (0.74),←,
8,"Cresswell, Daryn",29y 47d,181 (74-1-106 41.16%),152 (0.84),←,
28,"Crouch, Jared",22y 125d,59 (28-0-31 47.46%),10 (0.17),←,
40,"Fixter, Ben",19y 15d,1 (0-0-1 0.00%),,←,
12,"Fosdike, Nic",20y 133d,26 (11-0-15 42.31%),15 (0.58),←,
37,"Goodes, Adam",20y 182d,38 (16-0-22 42.11%),53 (1.39),←,
14,"Kelly, Paul",30y 346d,201 (74-3-124 37.56%),170 (0.85),←,
31,"Kirk, Brett",23y 257d,12 (4-0-8 33.33%),6 (0.50),←,
3,"Lewis, Dale",31y 65d,169 (62-2-105 37.28%),178 (1.05),←,
34,"Luff, Troy",30y 229d,138 (62-2-74 45.65%),81 (0.59),←,
36,"Mathews, Ben",21y 222d,39 (18-0-21 46.15%),7 (0.18),←,
11,"Maxfield, Stuart",28y 90d,199 (98-2-99 49.75%),116 (0.58),110 (63-1-46 57.73%),51 (0.46)
13,"McPherson, Daniel",25y 3d,67 (38-1-28 57.46%),13 (0.19),←,
23,"Nicks, Matthew",25y 56d,89 (49-0-40 55.06%),38 (0.43),←,
39,"OKeefe, Ryan",19y 166d,5 (2-0-3 40.00%),1 (0.20),←,
19,"OLoughlin, Michael",23y 139d,119 (65-1-53 55.04%),160 (1.34),←,
22,"Saddington, Jason",20y 259d,62 (31-0-31 50.00%),24 (0.39),←,
25,"Schauble, Andrew",23y 234d,97 (34-0-63 35.05%),15 (0.15),18 (7-0-11 38.89%),4 (0.22)
2,"Schwass, Wayne",31y 224d,247 (133-0-114 53.85%),140 (0.57),63 (32-0-31 50.79%),43 (0.68)
7,"Seymour, Brad",24y 66d,102 (53-1-48 52.45%),9 (0.09),←,
1,"Stafford, Greg",25y 316d,106 (48-1-57 45.75%),33 (0.31),←,
Totals,Totals,24y 246d,2078 (963-14-1101 46.34%),1319 (0.63),,
C,"Eade, Rodney",42y 95d,113 (63-1-49 56.19%),,←,
