Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 149d,335 (161-3-171 48.51%),615 (1.84),203 (83-3-117 41.63%),305 (1.50)
41,"Casboult, Levi",31y 40d,147 (46-1-100 31.63%),152 (1.03),←,
46,"Cottrell, Matthew",21y 55d,9 (5-0-4 55.56%),4 (0.44),←,
9,"Cripps, Patrick",26y 37d,124 (33-1-90 27.02%),57 (0.46),←,
28,"Cuningham, David",24y 25d,38 (9-0-29 23.68%),20 (0.53),←,
35,"Curnow, Ed",31y 168d,188 (69-2-117 37.23%),43 (0.23),←,
15,"Docherty, Sam",27y 189d,114 (37-1-76 32.89%),14 (0.12),101 (31-1-69 31.19%),13 (0.13)
8,"Fogarty, Lachie",22y 23d,29 (15-0-14 51.72%),9 (0.31),6 (2-0-4 33.33%),3 (0.50)
40,"Gibbons, Michael",25y 344d,42 (15-0-27 35.71%),33 (0.79),←,
14,"Jones, Liam",30y 59d,148 (51-0-97 34.46%),84 (0.57),82 (24-0-58 29.27%),16 (0.20)
7,"Kennedy, Matthew",24y 18d,51 (21-2-28 43.14%),23 (0.45),32 (10-0-22 31.25%),16 (0.50)
11,"McGovern, Mitch",26y 195d,78 (43-1-34 55.77%),101 (1.29),30 (9-0-21 30.00%),34 (1.13)
10,"McKay, Harry",23y 121d,54 (15-0-39 27.78%),93 (1.72),←,
3,"Murphy, Marc",33y 279d,291 (114-1-176 39.35%),194 (0.67),←,
32,"Newnes, Jack",28y 59d,178 (64-2-112 36.52%),70 (0.39),23 (9-0-14 39.13%),15 (0.65)
5,"Petrevski-Seton, Sam",23y 64d,86 (23-0-63 26.74%),19 (0.22),←,
27,"Pittonet, Marc",24y 325d,26 (12-0-14 46.15%),2 (0.08),19 (7-0-12 36.84%),2 (0.11)
20,"Plowman, Lachie",26y 225d,116 (34-0-82 29.31%),2 (0.02),96 (30-0-66 31.25%),1 (0.01)
42,"Saad, Adam",26y 275d,115 (45-2-68 40.00%),8 (0.07),6 (2-0-4 33.33%),
13,"Stocker, Liam",21y 91d,6 (0-0-6 0.00%),,←,
18,"Walsh, Sam",20y 296d,45 (16-0-29 35.56%),16 (0.36),←,
23,"Weitering, Jacob",23y 152d,99 (26-0-73 26.26%),10 (0.10),←,
6,"Williams, Zac",26y 216d,117 (60-0-57 51.28%),27 (0.23),4 (1-0-3 25.00%),
Totals,Totals,26y 85d,2436 (914-16-1506 37.52%),1596 (0.66),,
C,"Teague, David",39y 354d,34 (15-0-19 44.12%),,←,
