North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",27y 201d,85 (37-0-48 43.53%),29 (0.34),75 (30-0-45 40.00%),25 (0.33)
18,"Atley, Shaun",28y 343d,234 (107-1-126 45.94%),45 (0.19),←,
16,"Bonar, Aiden",22y 167d,22 (4-0-18 18.18%),5 (0.23),16 (1-0-15 6.25%),
15,"Bosenavulagi, Atu",20y 339d,11 (4-0-7 36.36%),1 (0.09),8 (2-0-6 25.00%),1 (0.13)
9,"Davies-Uniacke, Luke",22y 75d,50 (14-1-35 29.00%),13 (0.26),←,
14,"Dumont, Trent",26y 53d,113 (40-1-72 35.84%),26 (0.23),←,
40,"Ford, Eddie",19y 62d,5 (0-0-5 0.00%),3 (0.60),←,
22,"Goldstein, Todd",33y 52d,273 (126-2-145 46.52%),137 (0.50),←,
43,"Hall, Aaron",30y 286d,144 (41-2-101 29.17%),92 (0.64),41 (8-1-32 20.73%),16 (0.39)
20,"Larkey, Nick",23y 77d,51 (15-1-35 30.39%),82 (1.61),←,
11,"McDonald, Luke",26y 194d,137 (63-0-74 45.99%),16 (0.12),←,
23,"McKay, Ben",23y 241d,37 (6-1-30 17.57%),,←,
29,"Phillips, Will",19y 92d,16 (4-0-12 25.00%),3 (0.19),←,
8,"Scott, Bailey",21y 44d,34 (4-1-29 13.24%),19 (0.56),←,
12,"Simpkin, Jy",23y 170d,95 (32-1-62 34.21%),35 (0.37),←,
36,"Spicer, Phoenix",19y 204d,1 (0-0-1 0.00%),,←,
2,"Stephenson, Jaidyn",22y 219d,73 (37-1-35 51.37%),93 (1.27),19 (3-1-15 18.42%),17 (0.89)
25,"Tarrant, Robbie",32y 119d,174 (77-1-96 44.54%),44 (0.25),←,
5,"Taylor, Curtis",21y 138d,30 (7-1-22 25.00%),12 (0.40),←,
26,"Thomas, Tarryn",21y 150d,47 (16-1-30 35.11%),43 (0.91),←,
28,"Turner, Kayne",25y 234d,101 (45-1-55 45.05%),55 (0.54),←,
19,"Walker, Josh",28y 283d,123 (44-2-77 36.59%),75 (0.61),38 (7-1-30 19.74%),6 (0.16)
44,"Zurhaar, Cameron",23y 92d,64 (20-1-43 32.03%),79 (1.23),←,
Totals,Totals,24y 183d,1920 (743-19-1158 38.70%),907 (0.47),,
C,"Noble, David",54y 99d,22 (4-1-17 20.45%),,←,
