Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",23y 133d,54 (20-0-34 37.04%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 247d,33 (13-0-20 39.39%),8 (0.24),←,
5,"Cerra, Adam",19y 279d,35 (14-0-21 40.00%),9 (0.26),←,
33,"Colyer, Travis",27y 323d,97 (47-1-49 48.97%),59 (0.61),10 (4-0-6 40.00%),5 (0.50)
6,"Conca, Reece",26y 335d,120 (65-1-54 54.58%),23 (0.19),16 (7-0-9 43.75%),
4,"Darcy, Sean",21y 31d,21 (5-0-16 23.81%),4 (0.19),←,
7,"Fyfe, Nat",27y 298d,168 (92-1-75 55.06%),142 (0.85),←,
21,"Hamling, Joel",26y 95d,79 (38-0-41 48.10%),,56 (22-0-34 39.29%),
9,"Hill, Bradley",26y 4d,143 (92-0-51 64.34%),78 (0.55),48 (18-0-30 37.50%),20 (0.42)
32,"Hill, Stephen",29y 73d,206 (105-0-101 50.97%),112 (0.54),←,
15,"Hughes, Ethan",24y 218d,45 (16-0-29 35.56%),4 (0.09),←,
26,"Langdon, Ed",23y 162d,62 (23-0-39 37.10%),28 (0.45),←,
37,"Lobb, Rory",26y 154d,87 (48-2-37 56.32%),73 (0.84),13 (6-0-7 46.15%),9 (0.69)
3,"Matera, Brandon",27y 124d,133 (44-1-88 33.46%),163 (1.23),32 (13-0-19 40.63%),39 (1.22)
23,"McCarthy, Cam",24y 103d,66 (28-0-38 42.42%),96 (1.45),45 (16-0-29 35.56%),60 (1.33)
16,"Mundy, David",33y 358d,310 (158-1-151 51.13%),134 (0.43),←,
43,"Nyhuis, Ryan",22y 310d,16 (7-0-9 43.75%),5 (0.31),←,
38,"Ryan, Luke",23y 157d,47 (17-0-30 36.17%),3 (0.06),←,
39,"Switkowski, Sam",22y 235d,15 (6-0-9 40.00%),5 (0.33),←,
18,"Tucker, Darcy",22y 171d,64 (20-0-44 31.25%),27 (0.42),←,
10,"Walters, Michael",28y 187d,145 (73-1-71 50.69%),252 (1.74),←,
14,"Wilson, Nathan",26y 187d,114 (54-2-58 48.25%),17 (0.15),37 (14-0-23 37.84%),1 (0.03)
Totals,Totals,25y 74d,2060 (985-10-1065 47.82%),1244 (0.60),,
C,"Lyon, Ross",52y 247d,300 (170-5-125 57.50%),,179 (94-1-84 52.79%),
