Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 239d,198 (77-2-119 39.39%),47 (0.24),←,
4,"Aish, James",19y 246d,30 (8-0-22 26.67%),7 (0.23),←,
31,"Andrews, Harris",18y 213d,11 (2-0-9 18.18%),3 (0.27),←,
9,"Beams, Dayne",25y 150d,124 (78-2-44 63.71%),128 (1.03),14 (2-0-12 14.29%),10 (0.71)
8,"Bewick, Rohan",25y 275d,74 (26-0-48 35.14%),54 (0.73),←,
45,"Bourke, Jordon",20y 243d,6 (0-0-6 0.00%),2 (0.33),←,
3,"Christensen, Allen",24y 54d,79 (51-0-28 64.56%),67 (0.85),14 (2-0-12 14.29%),11 (0.79)
42,"Clarke, Justin",21y 236d,50 (16-0-34 32.00%),1 (0.02),←,
27,"Gardiner, Darcy",19y 293d,25 (8-0-17 32.00%),3 (0.12),←,
11,"Hanley, Pearce",26y 239d,100 (33-0-67 33.00%),38 (0.38),←,
23,"Leuenberger, Matthew",27y 35d,105 (35-1-69 33.81%),27 (0.26),←,
32,"Mayes, Sam",21y 53d,45 (17-0-28 37.78%),23 (0.51),←,
25,"McStay, Daniel",20y 18d,21 (6-0-15 28.57%),21 (1.00),←,
21,"Merrett, Daniel",30y 212d,173 (74-3-96 43.64%),69 (0.40),←,
22,"Paparone, Marco",20y 312d,37 (9-0-28 24.32%),13 (0.35),←,
30,"Redden, Jack",24y 215d,123 (43-1-79 35.37%),51 (0.41),←,
10,"Rich, Daniel",25y 35d,115 (42-1-72 36.96%),76 (0.66),←,
18,"Robertson, Nick",20y 39d,17 (3-0-14 17.65%),4 (0.24),←,
38,"Rockliff, Tom",25y 140d,109 (37-0-72 33.94%),53 (0.49),←,
14,"Staker, Brent",31y 50d,158 (80-1-77 50.95%),119 (0.75),48 (16-0-32 33.33%),35 (0.73)
28,"Taylor, Lewis",20y 145d,36 (9-0-27 25.00%),20 (0.56),←,
15,"Zorko, Dayne",26y 153d,73 (27-0-46 36.99%),73 (1.00),←,
Totals,Totals,23y 313d,1709 (681-11-1017 39.85%),899 (0.53),,
C,"Leppitsch, Justin",39y 284d,36 (9-0-27 25.00%),,←,
