Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",28y 129d,209 (77-2-130 37.32%),141 (0.67),←,
26,"Caven, Peter",25y 67d,56 (20-0-36 35.71%),21 (0.38),17 (5-0-12 29.41%),4 (0.24)
23,"Crawford, Justin",18y 124d,4 (2-0-2 50.00%),1 (0.25),←,
8,"Cresswell, Daryn",24y 61d,63 (9-0-54 14.29%),59 (0.94),←,
5,"Daniels, Jayson",24y 153d,126 (35-1-90 28.17%),22 (0.17),52 (10-0-42 19.23%),3 (0.06)
18,"Direen, Scott",22y 275d,33 (8-0-25 24.24%),9 (0.27),←,
6,"Dunkley, Andrew",27y 23d,69 (12-1-56 18.12%),7 (0.10),←,
20,"Gaspar, Darren",19y 63d,16 (5-0-11 31.25%),1 (0.06),←,
9,"Grant, Shannon",18y 94d,8 (2-0-6 25.00%),6 (0.75),←,
25,"Gray, Troy",22y 146d,41 (7-1-33 18.29%),15 (0.37),←,
11,"Kappler, Darren",30y 180d,141 (42-0-99 29.79%),114 (0.81),54 (12-0-42 22.22%),63 (1.17)
14,"Kelly, Paul",25y 359d,106 (20-2-84 19.81%),59 (0.56),←,
24,"Kickett, Derek",32y 289d,121 (60-1-60 50.00%),152 (1.26),32 (8-0-24 25.00%),46 (1.44)
3,"Lewis, Dale",26y 79d,94 (18-2-74 20.21%),108 (1.15),←,
4,"Lockett, Tony",29y 135d,196 (73-0-123 37.24%),962 (4.91),13 (5-0-8 38.46%),64 (4.92)
34,"Luff, Troy",25y 242d,40 (8-1-31 21.25%),32 (0.80),←,
2,"McRae, Dean",26y 252d,132 (44-1-87 33.71%),51 (0.39),51 (10-0-41 19.61%),26 (0.51)
17,"Mooney, Jason",22y 47d,44 (5-0-39 11.36%),13 (0.30),←,
16,"Rocca, Anthony",17y 341d,9 (3-0-6 33.33%),8 (0.89),←,
1,"Roos, Paul",32y 25d,285 (115-0-170 40.35%),274 (0.96),16 (5-0-11 31.25%),4 (0.25)
22,"Rose, Gavin",25y 296d,43 (7-1-35 17.44%),3 (0.07),←,
Totals,Totals,25y 4d,1836 (572-13-1251 31.15%),2058 (1.12),,
C,"Barassi, Ron",59y 145d,509 (273-4-232 54.03%),,53 (10-0-43 18.87%),
