Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 319d,119 (48-1-70 40.76%),65 (0.55),←,
5,"Broadbent, Matthew",22y 319d,66 (20-1-45 31.06%),35 (0.53),←,
11,"Butcher, John",21y 348d,15 (4-0-11 26.67%),25 (1.67),←,
27,"Carlile, Alipate",26y 47d,121 (46-1-74 38.43%),5 (0.04),←,
18,"Cornes, Kane",30y 162d,256 (127-2-127 50.00%),89 (0.35),←,
7,"Ebert, Brad",23y 75d,109 (39-1-69 36.24%),53 (0.49),33 (11-1-21 34.85%),20 (0.61)
9,"Gray, Robbie",25y 78d,78 (28-0-50 35.90%),108 (1.38),←,
8,"Hartlett, Hamish",22y 306d,57 (18-1-38 32.46%),28 (0.49),←,
2,"Hitchcock, Cameron",22y 348d,34 (9-0-25 26.47%),31 (0.91),←,
36,"Hombsch, Jack",20y 101d,11 (1-0-10 9.09%),,2 (1-0-1 50.00%),
42,"Jonas, Tom",22y 158d,24 (8-1-15 35.42%),,←,
23,"Lobbe, Matthew",24y 124d,30 (10-0-20 33.33%),7 (0.23),←,
44,"Logan, Tom",27y 349d,107 (33-1-73 31.31%),25 (0.23),104 (33-1-70 32.21%),25 (0.24)
6,"Monfries, Angus",26y 148d,161 (64-3-94 40.68%),179 (1.11),11 (6-0-5 54.55%),14 (1.27)
32,"Neade, Jake",19y 18d,10 (6-0-4 60.00%),7 (0.70),←,
13,"OShea, Cameron",21y 95d,33 (10-0-23 30.30%),7 (0.21),←,
28,"Schulz, Jay",28y 59d,129 (45-3-81 36.05%),188 (1.46),58 (21-1-36 37.07%),130 (2.24)
14,"Stewart, Paul",25y 341d,72 (26-0-46 36.11%),29 (0.40),←,
21,"Thomas, Matt",26y 109d,85 (26-1-58 31.18%),29 (0.34),←,
39,"Westhoff, Justin",26y 258d,122 (47-1-74 38.93%),160 (1.31),←,
16,"Wines, Ollie",18y 252d,11 (6-0-5 54.55%),4 (0.36),←,
20,"Wingard, Chad",19y 322d,30 (11-1-18 38.33%),28 (0.93),←,
Totals,Totals,23y 363d,1680 (632-18-1030 37.62%),1102 (0.66),,
C,"Hinkley, Ken",46y 259d,10 (6-0-4 60.00%),,←,
