Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",33y 207d,318 (154-3-161 48.90%),603 (1.90),186 (76-3-107 41.67%),293 (1.58)
41,"Casboult, Levi",30y 97d,127 (38-1-88 30.31%),137 (1.08),←,
9,"Cripps, Patrick",25y 94d,104 (25-1-78 24.52%),50 (0.48),←,
28,"Cuningham, David",23y 82d,28 (5-0-23 17.86%),17 (0.61),←,
35,"Curnow, Ed",30y 226d,168 (61-2-105 36.90%),36 (0.21),←,
15,"Docherty, Sam",26y 247d,95 (29-1-65 31.05%),14 (0.15),82 (23-1-58 28.66%),13 (0.16)
40,"Gibbons, Michael",25y 36d,24 (8-0-16 33.33%),18 (0.75),←,
14,"Jones, Liam",29y 117d,128 (43-0-85 33.59%),84 (0.66),62 (16-0-46 25.81%),16 (0.26)
21,"Martin, Jack",25y 143d,100 (26-1-73 26.50%),85 (0.85),3 (1-0-2 33.33%),4 (1.33)
11,"McGovern, Mitch",25y 253d,67 (39-1-27 58.96%),93 (1.39),19 (5-0-14 26.32%),26 (1.37)
10,"McKay, Harry",22y 179d,37 (9-0-28 24.32%),51 (1.38),←,
3,"Murphy, Marc",32y 337d,271 (106-1-164 39.30%),187 (0.69),←,
32,"Newnes, Jack",27y 117d,158 (56-2-100 36.08%),56 (0.35),3 (1-0-2 33.33%),1 (0.33)
5,"Petrevski-Seton, Sam",22y 122d,67 (15-0-52 22.39%),19 (0.28),←,
27,"Pittonet, Marc",24y 17d,9 (6-0-3 66.67%),,2 (1-0-1 50.00%),
20,"Plowman, Lachie",25y 283d,97 (26-0-71 26.80%),1 (0.01),77 (22-0-55 28.57%),
43,"Setterfield, Will",22y 136d,23 (8-0-15 34.78%),6 (0.26),21 (7-0-14 33.33%),6 (0.29)
1,"Silvagni, Jack",22y 186d,62 (14-0-48 22.58%),47 (0.76),←,
6,"Simpson, Kade",36y 46d,328 (118-3-207 36.43%),138 (0.42),←,
18,"Walsh, Sam",19y 354d,25 (8-0-17 32.00%),6 (0.24),←,
23,"Weitering, Jacob",22y 210d,79 (18-0-61 22.78%),10 (0.13),←,
31,"Williamson, Tom",21y 191d,18 (7-0-11 38.89%),1 (0.06),←,
Totals,Totals,26y 51d,2333 (819-16-1498 35.11%),1659 (0.71),,
C,"Teague, David",39y 46d,14 (7-0-7 50.00%),,←,
