St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",27y 313d,133 (52-1-80 39.47%),81 (0.61),←,
15,"Billings, Jack",20y 250d,30 (7-0-23 23.33%),23 (0.77),←,
27,"Bruce, Josh",23y 321d,51 (10-1-40 20.59%),66 (1.29),37 (9-1-27 25.68%),63 (1.70)
24,"Dempster, Sean",32y 95d,208 (99-3-106 48.32%),20 (0.10),154 (64-3-87 42.53%),12 (0.08)
7,"Dunstan, Luke",21y 86d,39 (11-1-27 29.49%),22 (0.56),←,
25,"Fisher, Sam",33y 289d,221 (120-5-96 55.43%),22 (0.10),←,
14,"Geary, Jarryn",27y 306d,125 (64-1-60 51.60%),21 (0.17),←,
19,"Gilbert, Sam",29y 249d,162 (90-5-67 57.10%),35 (0.22),←,
1,"Hickey, Tom",25y 49d,46 (10-1-35 22.83%),17 (0.37),34 (9-1-24 27.94%),12 (0.35)
9,"Lee, Tom",25y 113d,15 (2-0-13 13.33%),18 (1.20),←,
13,"Lonie, Jack",19y 255d,22 (7-0-15 31.82%),18 (0.82),←,
32,"McCartin, Paddy",20y 5d,10 (2-0-8 20.00%),7 (0.70),←,
41,"Minchington, Darren",22y 137d,13 (2-1-10 19.23%),14 (1.08),←,
11,"Montagna, Leigh",32y 174d,254 (132-5-117 52.95%),146 (0.57),←,
16,"Newnes, Jack",23y 60d,74 (20-1-53 27.70%),13 (0.18),←,
12,"Riewoldt, Nick",33y 190d,303 (147-6-150 49.50%),660 (2.18),←,
6,"Ross, Sebastian",22y 353d,42 (9-1-32 22.62%),5 (0.12),←,
5,"Savage, Shane",25y 110d,95 (50-1-44 53.16%),52 (0.55),39 (9-1-29 24.36%),15 (0.38)
40,"Sinclair, Jack",21y 72d,22 (6-0-16 27.27%),20 (0.91),←,
3,"Steven, Jack",26y 27d,117 (41-2-74 35.90%),78 (0.67),←,
29,"Webster, Jimmy",22y 301d,43 (10-1-32 24.42%),2 (0.05),←,
44,"Weller, Maverick",24y 71d,73 (14-1-58 19.86%),24 (0.33),41 (8-1-32 20.73%),21 (0.51)
Totals,Totals,25y 191d,2098 (905-37-1156 43.14%),1364 (0.65),,
C,"Richardson, Alan",50y 343d,50 (11-1-38 23.00%),,49 (11-1-37 23.47%),
