North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",27y 172d,81 (37-0-44 45.68%),27 (0.33),71 (30-0-41 42.25%),23 (0.32)
18,"Atley, Shaun",28y 314d,232 (107-1-124 46.34%),45 (0.19),←,
15,"Bosenavulagi, Atu",20y 310d,9 (4-0-5 44.44%),,6 (2-0-4 33.33%),
10,"Cunnington, Ben",30y 24d,227 (114-1-112 50.44%),95 (0.42),←,
9,"Davies-Uniacke, Luke",22y 46d,46 (14-1-31 31.52%),12 (0.26),←,
14,"Dumont, Trent",26y 24d,109 (40-1-68 37.16%),26 (0.24),←,
22,"Goldstein, Todd",33y 23d,269 (126-2-141 47.21%),137 (0.51),←,
43,"Hall, Aaron",30y 257d,140 (41-2-97 30.00%),92 (0.66),37 (8-1-28 22.97%),16 (0.43)
20,"Larkey, Nick",23y 48d,47 (15-1-31 32.98%),74 (1.57),←,
11,"McDonald, Luke",26y 165d,133 (63-0-70 47.37%),16 (0.12),←,
23,"McKay, Ben",23y 212d,33 (6-1-26 19.70%),,←,
29,"Phillips, Will",19y 63d,12 (4-0-8 33.33%),2 (0.17),←,
13,"Polec, Jared",28y 285d,145 (72-0-73 49.66%),74 (0.51),39 (13-0-26 33.33%),19 (0.49)
8,"Scott, Bailey",21y 15d,30 (4-1-25 15.00%),17 (0.57),←,
12,"Simpkin, Jy",23y 141d,91 (32-1-58 35.71%),35 (0.38),←,
2,"Stephenson, Jaidyn",22y 190d,69 (37-1-31 54.35%),92 (1.33),15 (3-1-11 23.33%),16 (1.07)
5,"Taylor, Curtis",21y 109d,26 (7-1-18 28.85%),9 (0.35),←,
26,"Thomas, Tarryn",21y 121d,44 (16-1-27 37.50%),41 (0.93),←,
28,"Turner, Kayne",25y 205d,97 (45-1-51 46.91%),55 (0.57),←,
19,"Walker, Josh",28y 254d,119 (44-2-73 37.82%),74 (0.62),34 (7-1-26 22.06%),5 (0.15)
38,"Xerri, Tristan",22y 131d,11 (3-1-7 31.82%),5 (0.45),←,
7,"Ziebell, Jack",30y 146d,236 (108-1-127 45.97%),165 (0.70),←,
44,"Zurhaar, Cameron",23y 63d,61 (20-1-40 33.61%),72 (1.18),←,
Totals,Totals,25y 81d,2267 (959-21-1287 42.30%),1165 (0.51),,
C,"Noble, David",54y 70d,18 (4-1-13 25.00%),,←,
