Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",27y 210d,127 (56-3-68 45.28%),39 (0.31),7 (3-1-3 50.00%),2 (0.29)
5,"Cerra, Adam",23y 210d,102 (46-1-55 45.59%),24 (0.24),26 (14-1-11 55.77%),8 (0.31)
39,"Cincotta, Alex",26y 139d,3 (1-0-2 33.33%),,←,
9,"Cripps, Patrick",28y 48d,167 (53-2-112 32.34%),88 (0.53),←,
30,"Curnow, Charlie",26y 91d,92 (27-1-64 29.89%),174 (1.89),←,
35,"Curnow, Ed",33y 179d,212 (79-3-130 37.97%),52 (0.25),←,
15,"Docherty, Sam",29y 200d,150 (56-2-92 38.00%),20 (0.13),137 (50-2-85 37.23%),19 (0.14)
19,"Durdin, Corey",21y 21d,30 (16-0-14 53.33%),25 (0.83),←,
29,"Hewett, George",27y 127d,142 (83-1-58 58.80%),36 (0.25),22 (12-1-9 56.82%),4 (0.18)
14,"Hollands, Oliver",19y 109d,8 (4-1-3 56.25%),2 (0.25),←,
36,"Honey, Josh",21y 200d,16 (8-0-8 50.00%),9 (0.56),←,
17,"Kemp, Brodie",22y 4d,8 (4-0-4 50.00%),1 (0.13),←,
7,"Kennedy, Matthew",26y 29d,84 (39-3-42 48.21%),38 (0.45),65 (28-1-36 43.85%),31 (0.48)
11,"McGovern, Mitch",28y 206d,95 (51-2-42 54.74%),104 (1.09),47 (17-1-29 37.23%),37 (0.79)
10,"McKay, Harry",25y 132d,94 (35-1-58 37.77%),186 (1.98),←,
3,"Motlop, Jesse",19y 163d,19 (8-1-10 44.74%),20 (1.05),←,
24,"Newman, Nic",30y 110d,94 (48-1-45 51.60%),15 (0.16),63 (28-1-34 45.24%),7 (0.11)
27,"Pittonet, Marc",26y 336d,48 (22-0-26 45.83%),5 (0.10),41 (17-0-24 41.46%),5 (0.12)
42,"Saad, Adam",28y 286d,159 (66-3-90 42.45%),10 (0.06),50 (23-1-26 47.00%),2 (0.04)
1,"Silvagni, Jack",25y 139d,107 (38-1-68 35.98%),81 (0.76),←,
18,"Walsh, Sam",22y 307d,85 (34-0-51 40.00%),32 (0.38),←,
23,"Weitering, Jacob",25y 163d,141 (46-1-94 32.98%),11 (0.08),←,
33,"Young, Lewis",24y 136d,51 (28-1-22 55.88%),2 (0.04),27 (13-1-13 50.00%),1 (0.04)
Totals,Totals,25y 234d,2034 (848-28-1158 41.69%),974 (0.48),,
C,"Voss, Michael",47y 302d,138 (58-2-78 42.75%),,29 (15-1-13 53.45%),
