Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 251d,75 (30-1-44 40.67%),23 (0.31),←,
2,"Bellchambers, Tom",29y 305d,121 (53-2-66 44.63%),73 (0.60),←,
20,"Clarke, Zac",29y 43d,104 (54-1-49 52.40%),46 (0.44),3 (2-0-1 66.67%),
13,"Fantasia, Orazio",23y 238d,66 (26-1-39 40.15%),102 (1.55),←,
10,"Francis, Aaron",21y 273d,15 (5-0-10 33.33%),4 (0.27),←,
35,"Guelfi, Matt",21y 269d,22 (12-0-10 54.55%),6 (0.27),←,
33,"Ham, Brayden",20y 15d,2 (1-0-1 50.00%),1 (0.50),←,
21,"Heppell, Dyson",26y 361d,159 (77-2-80 49.06%),57 (0.36),←,
26,"Hooker, Cale",30y 209d,180 (83-2-95 46.67%),82 (0.46),←,
18,"Hurley, Michael",28y 343d,168 (78-3-87 47.32%),108 (0.64),←,
43,"McDonald-Tipungwuti, Anthony",26y 18d,74 (30-0-44 40.54%),81 (1.09),←,
1,"McGrath, Andrew",20y 342d,49 (25-0-24 51.02%),11 (0.22),←,
45,"McKenna, Conor",23y 43d,59 (25-0-34 42.37%),18 (0.31),←,
7,"Merrett, Zach",23y 219d,111 (46-1-64 41.89%),38 (0.34),←,
23,"Myers, David",29y 314d,122 (63-0-59 51.64%),40 (0.33),←,
3,"Parish, Darcy",21y 289d,62 (23-0-39 37.10%),22 (0.35),←,
27,"Redman, Mason",21y 257d,10 (4-0-6 40.00%),1 (0.10),←,
42,"Saad, Adam",24y 291d,78 (28-1-49 36.54%),3 (0.04),30 (15-0-15 50.00%),
9,"Shiel, Dylan",26y 62d,143 (62-3-78 44.41%),64 (0.45),8 (3-0-5 37.50%),
5,"Smith, Devon",25y 355d,138 (52-2-84 38.41%),120 (0.87),29 (14-0-15 48.28%),20 (0.69)
25,"Stringer, Jake",25y 15d,117 (61-0-56 52.14%),205 (1.75),28 (13-0-15 46.43%),45 (1.61)
11,"Zaharakis, David",29y 78d,194 (86-2-106 44.85%),120 (0.62),←,
Totals,Totals,25y 142d,2069 (924-21-1124 44.66%),1225 (0.59),,
C,"Worsfold, John",50y 227d,356 (179-2-175 50.56%),,75 (30-0-45 40.00%),
