Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",22y 335d,37 (6-1-30 17.57%),45 (1.22),←,
42,"Boyd, Matthew",21y 312d,21 (6-0-15 28.57%),4 (0.19),←,
17,"Cooney, Adam",18y 278d,13 (3-0-10 23.08%),4 (0.31),←,
38,"Cross, Daniel",21y 96d,16 (4-1-11 28.13%),1 (0.06),←,
14,"Darcy, Luke",28y 358d,190 (87-4-99 46.84%),145 (0.76),←,
10,"Eagleton, Nathan",25y 237d,142 (62-3-77 44.72%),111 (0.78),86 (36-1-49 42.44%),66 (0.77)
13,"Giansiracusa, Daniel",22y 115d,69 (20-2-47 30.43%),60 (0.87),←,
9,"Gilbee, Lindsay",22y 362d,44 (16-1-27 37.50%),20 (0.45),←,
3,"Grant, Chris",31y 204d,288 (147-5-136 51.91%),496 (1.72),←,
8,"Hahn, Mitch",23y 55d,64 (22-1-41 35.16%),27 (0.42),←,
22,"Harrison, Ben",29y 169d,151 (64-2-85 43.05%),67 (0.44),75 (26-2-47 36.00%),28 (0.37)
6,"Johnson, Brad",27y 352d,224 (102-5-117 46.65%),281 (1.25),←,
51,"Koops, Steven",25y 346d,85 (34-0-51 40.00%),49 (0.58),7 (2-0-5 28.57%),
23,"McMahon, Jordan",21y 38d,46 (11-2-33 26.09%),26 (0.57),←,
32,"Morgan, Adam",22y 250d,8 (3-0-5 37.50%),2 (0.25),5 (1-0-4 20.00%),2 (0.40)
2,"Murphy, Robert",22y 25d,74 (25-2-47 35.14%),26 (0.35),←,
15,"Power, Sam",21y 2d,36 (8-1-27 23.61%),9 (0.25),←,
24,"Rawlings, Jade",26y 269d,130 (63-0-67 48.46%),88 (0.68),14 (4-0-10 28.57%),26 (1.86)
30,"Robbins, Matthew",27y 57d,89 (35-2-52 40.45%),32 (0.36),82 (31-2-49 39.02%),32 (0.39)
5,"Smith, Rohan",31y 34d,249 (118-5-126 48.39%),216 (0.87),←,
31,"Street, Peter",24y 28d,28 (10-1-17 37.50%),7 (0.25),11 (3-0-8 27.27%),4 (0.36)
7,"West, Scott",29y 233d,246 (114-4-128 47.15%),93 (0.38),←,
Totals,Totals,24y 338d,2250 (960-42-1248 42.67%),1809 (0.80),,
C,"Rohde, Peter",39y 228d,37 (8-1-28 22.97%),,←,
