Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",22y 22d,5 (2-0-3 40.00%),3 (0.60),←,
3,"Bartram, Clint",22y 152d,74 (23-2-49 32.43%),14 (0.19),←,
6,"Bate, Matthew",23y 55d,82 (25-1-56 31.10%),85 (1.04),←,
43,"Bennell, Jamie",20y 41d,30 (7-0-23 23.33%),15 (0.50),←,
32,"Bruce, Cameron",30y 291d,218 (88-2-128 40.83%),208 (0.95),←,
36,"Davey, Aaron",27y 38d,135 (53-2-80 40.00%),146 (1.08),←,
14,"Dunn, Lynden",23y 65d,64 (19-1-44 30.47%),46 (0.72),←,
8,"Frawley, James",21y 301d,55 (15-1-39 28.18%),1 (0.02),←,
20,"Garland, Colin",22y 81d,34 (7-1-26 22.06%),3 (0.09),←,
18,"Green, Brad",29y 127d,214 (92-2-120 43.46%),276 (1.29),←,
40,"Jamar, Mark",26y 343d,89 (33-2-54 38.20%),35 (0.39),←,
11,"Johnson, Paul",26y 22d,65 (14-0-51 21.54%),18 (0.28),64 (13-0-51 20.31%),18 (0.28)
2,"Jones, Nathan",22y 179d,86 (20-2-64 24.42%),35 (0.41),←,
24,"Jurrah, Liam",21y 299d,11 (4-0-7 36.36%),24 (2.18),←,
28,"Macdonald, Joel",25y 281d,92 (50-1-41 54.89%),6 (0.07),12 (5-0-7 41.67%),
13,"McKenzie, Jordie",20y 27d,16 (5-1-10 34.38%),2 (0.13),←,
22,"Moloney, Brent",26y 171d,106 (38-2-66 36.79%),25 (0.24),83 (26-1-56 31.93%),19 (0.23)
10,"Morton, Cale",20y 181d,46 (7-1-38 16.30%),23 (0.50),←,
27,"Rivers, Jared",25y 273d,102 (40-2-60 40.20%),4 (0.04),←,
31,"Scully, Tom",19y 64d,15 (5-1-9 36.67%),3 (0.20),←,
12,"Sylvia, Colin",24y 252d,97 (32-1-64 33.51%),77 (0.79),←,
4,"Watts, Jack",19y 114d,12 (2-1-9 20.83%),8 (0.67),←,
Totals,Totals,23y 253d,1648 (581-26-1041 35.25%),1057 (0.64),,
C,"Bailey, Dean",43y 181d,60 (12-1-47 20.83%),,←,
