Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",30y 247d,145 (65-1-79 45.17%),75 (0.52),←,
12,"Boekhorst, Blaine",23y 358d,25 (4-0-21 16.00%),15 (0.60),←,
38,"Byrne, Ciaran",22y 263d,15 (6-0-9 40.00%),,←,
41,"Casboult, Levi",27y 164d,94 (30-1-63 32.45%),105 (1.12),←,
30,"Curnow, Charlie",20y 204d,27 (6-0-21 22.22%),25 (0.93),←,
15,"Docherty, Sam",23y 313d,92 (28-1-63 30.98%),14 (0.15),79 (22-1-56 28.48%),13 (0.16)
25,"Fisher, Zac",19y 72d,17 (4-0-13 23.53%),4 (0.24),←,
4,"Gibbs, Bryce",28y 164d,231 (95-2-134 41.56%),137 (0.59),←,
32,"Graham, Nick",23y 75d,38 (10-0-28 26.32%),10 (0.26),←,
14,"Jones, Liam",26y 183d,95 (36-0-59 37.89%),84 (0.88),29 (9-0-20 31.03%),16 (0.55)
11,"Kerridge, Sam",24y 122d,59 (22-0-37 37.29%),31 (0.53),32 (9-0-23 28.13%),8 (0.25)
8,"Kreuzer, Matthew",28y 105d,161 (71-0-90 44.10%),84 (0.52),←,
13,"Lamb, Jed",24y 311d,48 (18-0-30 37.50%),36 (0.75),26 (9-0-17 34.62%),19 (0.73)
3,"Murphy, Marc",30y 38d,236 (98-1-137 41.74%),168 (0.71),←,
5,"Petrevski-Seton, Sam",19y 188d,20 (5-0-15 25.00%),10 (0.50),←,
33,"Pickett, Jarrod",21y 8d,10 (2-0-8 20.00%),6 (0.60),←,
6,"Simpson, Kade",33y 113d,286 (108-3-175 38.29%),131 (0.46),←,
16,"Smedts, Billie",25y 79d,47 (29-0-18 61.70%),20 (0.43),9 (3-0-6 33.33%),1 (0.11)
39,"Thomas, Dale",30y 66d,218 (122-2-94 56.42%),149 (0.68),61 (19-0-42 31.15%),28 (0.46)
23,"Weitering, Jacob",19y 276d,42 (11-0-31 26.19%),9 (0.21),←,
31,"Williamson, Tom",18y 257d,15 (6-0-9 40.00%),1 (0.07),←,
46,"Wright, Matthew",27y 255d,138 (62-0-76 44.93%),115 (0.83),44 (13-0-31 29.55%),52 (1.18)
Totals,Totals,24y 358d,2059 (838-11-1210 40.70%),1229 (0.60),,
C,"Bolton, Brendon",38y 130d,49 (18-0-31 36.73%),,44 (13-0-31 29.55%),
