Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",21y 11d,24 (15-0-9 62.50%),22 (0.92),←,
30,"Bayes, Mark",31y 76d,243 (100-2-141 41.56%),173 (0.71),←,
31,"Carey, Stefan",22y 125d,28 (15-1-12 55.36%),19 (0.68),←,
8,"Cresswell, Daryn",27y 8d,126 (48-1-77 38.49%),99 (0.79),←,
28,"Crouch, Jared",20y 86d,4 (2-0-2 50.00%),,←,
16,"Green, Brent",22y 62d,10 (5-1-4 55.00%),6 (0.60),5 (2-0-3 40.00%),6 (1.20)
14,"Kelly, Paul",28y 306d,170 (60-3-107 36.18%),124 (0.73),←,
3,"Lewis, Dale",29y 26d,136 (44-2-90 33.09%),148 (1.09),←,
38,"Licuria, Paul",20y 146d,8 (2-0-6 25.00%),2 (0.25),←,
4,"Lockett, Tony",32y 82d,245 (106-1-138 43.47%),1211 (4.94),62 (38-1-23 62.10%),313 (5.05)
34,"Luff, Troy",28y 189d,86 (38-2-46 45.35%),59 (0.69),←,
11,"Maxfield, Stuart",26y 51d,145 (72-2-71 50.34%),91 (0.63),56 (37-1-18 66.96%),26 (0.46)
13,"McPherson, Daniel",22y 329d,39 (25-1-13 65.38%),3 (0.08),←,
23,"Nicks, Matthew",23y 17d,36 (23-0-13 63.89%),13 (0.36),←,
19,"OLoughlin, Michael",21y 99d,69 (40-1-28 58.70%),76 (1.10),←,
24,"Orchard, Mark",22y 58d,39 (21-1-17 55.13%),8 (0.21),27 (16-0-11 59.26%),4 (0.15)
1,"Roos, Paul",34y 337d,344 (153-1-190 44.62%),287 (0.83),75 (43-1-31 58.00%),17 (0.23)
22,"Saddington, Jason",18y 219d,8 (5-0-3 62.50%),4 (0.50),←,
2,"Schwass, Wayne",29y 184d,193 (107-0-86 55.44%),108 (0.56),9 (6-0-3 66.67%),11 (1.22)
7,"Seymour, Brad",22y 27d,65 (33-1-31 51.54%),3 (0.05),←,
15,"Stafford, Greg",23y 276d,70 (33-1-36 47.86%),16 (0.23),←,
20,"Stevens, John",26y 349d,29 (18-0-11 62.07%),15 (0.52),←,
Totals,Totals,25y 73d,2117 (965-21-1131 45.58%),2487 (1.17),,
C,"Eade, Rodney",40y 56d,58 (37-1-20 64.66%),,←,
