Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",27y 83d,140 (48-1-91 34.64%),116 (0.83),←,
15,"Anderson, Noah",24y 76d,111 (44-1-66 40.09%),43 (0.39),←,
1,"Andrew, Mac",21y 151d,47 (21-0-26 44.68%),10 (0.21),←,
35,"Budarick, Connor",24y 28d,42 (20-1-21 48.81%),1 (0.02),←,
25,"Collins, Sam",30y 323d,134 (53-1-80 39.93%),,120 (50-1-69 42.08%),
3,"Flanders, Sam",23y 284d,72 (28-1-43 39.58%),29 (0.40),←,
26,"Graham, Will",19y 281d,24 (12-0-12 50.00%),16 (0.67),←,
7,"Holman, Nick",29y 340d,137 (49-0-88 35.77%),74 (0.54),128 (48-0-80 37.50%),74 (0.58)
19,"Humphrey, Bailey",20y 235d,47 (24-0-23 51.06%),31 (0.66),←,
40,"Jeffrey, Joel",23y 53d,35 (18-0-17 51.43%),17 (0.49),←,
34,"King, Ben",24y 301d,102 (37-1-64 36.76%),208 (2.04),←,
11,"Miller, Touk",29y 71d,198 (60-2-136 30.81%),64 (0.32),←,
2,"Noble, John",28y 40d,119 (71-3-45 60.92%),10 (0.08),7 (5-0-2 71.43%),2 (0.29)
27,"Powell, Wil",25y 251d,112 (45-1-66 40.63%),15 (0.13),←,
20,"Read, Ethan",19y 301d,11 (6-0-5 54.55%),9 (0.82),←,
17,"Rioli, Daniel",28y 18d,190 (103-4-83 55.26%),113 (0.59),7 (5-0-2 71.43%),4 (0.57)
29,"Rogers, Jake",20y 63d,16 (9-0-7 56.25%),6 (0.38),←,
18,"Rowell, Matt",23y 307d,92 (41-0-51 44.57%),27 (0.29),←,
24,"Swallow, David",32y 166d,241 (72-1-168 30.08%),110 (0.46),←,
32,"Uwland, Bodhi",21y 283d,31 (16-0-15 51.61%),,←,
4,"Walter, Jed",19y 330d,20 (10-0-10 50.00%),21 (1.05),←,
14,"Weller, Lachie",29y 70d,149 (46-1-102 31.21%),50 (0.34),102 (32-1-69 31.86%),33 (0.32)
28,"Witts, Jarrod",32y 233d,188 (69-1-118 36.97%),42 (0.22),148 (51-1-96 34.80%),24 (0.16)
Totals,Totals,25y 91d,2258 (902-19-1337 39.95%),1012 (0.45),,
C,"Hardwick, Damien",52y 259d,337 (186-6-145 56.08%),,30 (16-0-14 53.33%),
