Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 157d,91 (25-1-65 28.02%),73 (0.80),←,
15,"Anderson, Noah",21y 150d,53 (17-1-35 33.02%),12 (0.23),←,
2,"Atkins, Rory",28y 5d,115 (66-1-48 57.83%),49 (0.43),14 (4-0-10 28.57%),2 (0.14)
10,"Ballard, Charlie",22y 359d,86 (24-1-61 28.49%),1 (0.01),←,
3,"Bowes, Jack",24y 172d,83 (21-1-61 25.90%),14 (0.17),←,
30,"Casboult, Levi",32y 124d,170 (55-1-114 32.65%),185 (1.09),16 (7-0-9 43.75%),29 (1.81)
1,"Chol, Mabior",25y 169d,48 (27-1-20 57.29%),60 (1.25),17 (8-0-9 47.06%),36 (2.12)
25,"Collins, Sam",28y 32d,76 (26-1-49 34.87%),,62 (23-1-38 37.90%),
12,"Day, Sam",29y 314d,146 (42-2-102 29.45%),105 (0.72),←,
4,"Ellis, Brandon",28y 348d,227 (128-2-97 56.83%),75 (0.33),51 (19-1-31 38.24%),17 (0.33)
8,"Fiorini, Brayden",24y 329d,76 (18-1-57 24.34%),23 (0.30),←,
26,"Flanders, Sam",20y 358d,27 (8-1-18 31.48%),8 (0.30),←,
46,"Graham, Caleb",21y 308d,32 (8-0-24 25.00%),1 (0.03),←,
7,"Holman, Nick",27y 49d,88 (26-0-62 29.55%),46 (0.52),79 (25-0-54 31.65%),46 (0.58)
23,"Lemmens, Sean",27y 257d,129 (36-2-91 28.68%),25 (0.19),←,
13,"Lukosius, Jack",21y 342d,68 (19-1-48 28.68%),14 (0.21),←,
17,"Markov, Oleg",26y 70d,49 (21-0-28 42.86%),5 (0.10),26 (9-0-17 34.62%),2 (0.08)
11,"Miller, Touk",26y 145d,155 (40-2-113 26.45%),46 (0.30),←,
47,"Oea, Hewago",20y 246d,3 (1-0-2 33.33%),2 (0.67),←,
22,"Rankine, Izak",22y 85d,44 (15-1-28 35.23%),51 (1.16),←,
18,"Rowell, Matt",21y 16d,34 (14-0-20 41.18%),10 (0.29),←,
24,"Swallow, David",29y 240d,192 (53-1-138 27.86%),84 (0.44),←,
28,"Witts, Jarrod",29y 307d,139 (45-1-93 32.73%),27 (0.19),99 (27-1-71 27.78%),9 (0.09)
Totals,Totals,25y 183d,2131 (735-22-1374 34.49%),916 (0.43),,
C,"Dew, Stuart",42y 333d,100 (27-1-72 27.50%),,←,
