Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",20y 62d,41 (24-1-16 59.76%),48 (1.17),3 (1-0-2 33.33%),4 (1.33)
10,"Ashcroft, Marcus",25y 214d,157 (55-2-100 35.67%),90 (0.57),5 (2-0-3 40.00%),6 (1.20)
34,"Bamford, Scott",22y 308d,26 (3-0-23 11.54%),7 (0.27),4 (2-0-2 50.00%),1 (0.25)
1,"Champion, Richard",29y 13d,124 (46-2-76 37.90%),38 (0.31),5 (2-0-3 40.00%),1 (0.20)
5,"Chapman, Nathan",21y 355d,51 (16-0-35 31.37%),12 (0.24),2 (1-0-1 50.00%),
16,"Clarke, Matthew",23y 221d,74 (38-1-35 52.03%),8 (0.11),5 (2-0-3 40.00%),2 (0.40)
14,"Dickfos, Danny",26y 209d,27 (18-1-8 68.52%),,5 (2-0-3 40.00%),
6,"Fletcher, Adrian",27y 199d,136 (65-1-70 48.16%),73 (0.54),5 (2-0-3 40.00%),4 (0.80)
32,"Hart, Shaun",25y 345d,107 (39-1-67 36.92%),83 (0.78),5 (2-0-3 40.00%),2 (0.40)
2,"Johnson, Chris",20y 332d,64 (9-0-55 14.06%),72 (1.13),5 (2-0-3 40.00%),5 (1.00)
27,"Keating, Clark",21y 39d,19 (12-1-6 65.79%),15 (0.79),5 (2-0-3 40.00%),6 (1.20)
41,"Kennedy, Matthew",27y 82d,118 (41-1-76 35.17%),25 (0.21),5 (2-0-3 40.00%),
18,"Lambert, Craig",28y 204d,176 (59-1-116 33.81%),74 (0.42),4 (2-0-2 50.00%),2 (0.50)
44,"Lappin, Nigel",20y 310d,65 (34-1-30 53.08%),43 (0.66),4 (2-0-2 50.00%),3 (0.75)
23,"Leppitsch, Justin",21y 208d,48 (24-1-23 51.04%),71 (1.48),4 (2-0-2 50.00%),13 (3.25)
11,"Lynch, Alastair",28y 312d,156 (62-0-94 39.74%),268 (1.72),4 (1-0-3 25.00%),6 (1.50)
42,"Lynch, Tristan",23y 248d,24 (15-1-8 64.58%),1 (0.04),3 (1-0-2 33.33%),
7,"McIvor, Scott",30y 261d,198 (73-1-124 37.12%),96 (0.48),5 (2-0-3 40.00%),4 (0.80)
28,"Robbins, Ben",20y 121d,10 (5-0-5 50.00%),3 (0.30),5 (2-0-3 40.00%),2 (0.40)
13,"Voss, Brett",19y 64d,1 (0-0-1 0.00%),,←,
3,"Voss, Michael",21y 294d,84 (40-1-43 48.21%),76 (0.90),5 (2-0-3 40.00%),4 (0.80)
Totals,Totals,24y 70d,1706 (678-17-1011 39.74%),1103 (0.65),,
C,"Northey, John",53y 302d,286 (147-3-136 51.92%),,5 (2-0-3 40.00%),
