St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",20y 284d,20 (7-0-13 35.00%),5 (0.25),←,
20,"Armitage, David",28y 31d,144 (59-1-84 41.32%),85 (0.59),←,
15,"Billings, Jack",20y 334d,36 (10-0-26 27.78%),24 (0.67),←,
27,"Bruce, Josh",24y 39d,62 (17-1-44 28.23%),86 (1.39),48 (16-1-31 34.38%),83 (1.73)
24,"Dempster, Sean",32y 179d,216 (104-3-109 48.84%),20 (0.09),162 (69-3-90 43.52%),12 (0.07)
7,"Dunstan, Luke",21y 170d,50 (18-1-31 37.00%),25 (0.50),←,
14,"Geary, Jarryn",28y 24d,136 (71-1-64 52.57%),23 (0.17),←,
19,"Gilbert, Sam",29y 333d,173 (97-5-71 57.51%),35 (0.20),←,
22,"Gresham, Jade",18y 328d,13 (7-0-6 53.85%),9 (0.69),←,
1,"Hickey, Tom",25y 133d,57 (17-1-39 30.70%),19 (0.33),45 (16-1-28 36.67%),14 (0.31)
36,"McKenzie, Daniel",20y 61d,11 (6-0-5 54.55%),,←,
28,"Membrey, Tim",22y 52d,24 (11-1-12 47.92%),41 (1.71),23 (10-1-12 45.65%),41 (1.78)
41,"Minchington, Darren",22y 221d,20 (7-1-12 37.50%),18 (0.90),←,
11,"Montagna, Leigh",32y 258d,265 (139-5-121 53.40%),148 (0.56),←,
16,"Newnes, Jack",23y 144d,85 (27-1-57 32.35%),22 (0.26),←,
12,"Riewoldt, Nick",33y 274d,313 (153-6-154 49.84%),671 (2.14),←,
17,"Roberton, Dylan",25y 26d,96 (41-0-55 42.71%),13 (0.14),59 (19-0-40 32.20%),8 (0.14)
6,"Ross, Sebastian",23y 71d,53 (16-1-36 31.13%),8 (0.15),←,
40,"Sinclair, Jack",21y 156d,26 (9-0-17 34.62%),22 (0.85),←,
3,"Steven, Jack",26y 111d,128 (48-2-78 38.28%),86 (0.67),←,
44,"Weller, Maverick",24y 155d,84 (21-1-62 25.60%),38 (0.45),52 (15-1-36 29.81%),35 (0.67)
34,"Wright, Nathan",22y 152d,24 (9-0-15 37.50%),2 (0.08),←,
Totals,Totals,24y 327d,2036 (894-31-1111 43.91%),1400 (0.69),,
C,"Richardson, Alan",51y 61d,61 (18-1-42 30.33%),,60 (18-1-41 30.83%),
