Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 302d,257 (108-1-148 42.22%),172 (0.67),←,
7,"Brown, Nathan",31y 68d,210 (89-4-117 43.33%),338 (1.61),73 (25-1-47 34.93%),132 (1.81)
42,"Collins, Andrew",20y 153d,1 (0-0-1 0.00%),2 (2.00),←,
39,"Connors, Daniel",20y 209d,9 (5-0-4 55.56%),5 (0.56),←,
3,"Deledio, Brett",22y 1d,88 (35-2-51 40.91%),70 (0.80),←,
41,"Foley, Nathan",23y 223d,74 (25-2-47 35.14%),20 (0.27),←,
44,"Graham, Angus",22y 3d,5 (1-0-4 20.00%),,←,
27,"Hislop, Tom",20y 316d,10 (0-0-10 0.00%),3 (0.30),3 (0-0-3 0.00%),1 (0.33)
23,"Jackson, Daniel",22y 359d,51 (15-1-35 30.39%),15 (0.29),←,
16,"McGuane, Luke",22y 66d,36 (11-1-24 31.94%),1 (0.03),←,
13,"McMahon, Jordan",25y 327d,138 (56-4-78 42.03%),43 (0.31),24 (11-1-12 47.92%),6 (0.25)
40,"Moore, Kelvin",25y 25d,50 (13-1-36 27.00%),10 (0.20),←,
20,"Morton, Mitch",22y 81d,33 (15-1-17 46.97%),54 (1.64),21 (9-1-11 45.24%),43 (2.05)
38,"Nahas, Robin",21y 160d,2 (0-0-2 0.00%),1 (0.50),←,
17,"Newman, Chris",26y 336d,137 (45-2-90 33.58%),17 (0.12),←,
14,"Polo, Dean",22y 257d,34 (13-1-20 39.71%),7 (0.21),←,
18,"Rance, Alex",19y 192d,3 (0-0-3 0.00%),,←,
12,"Richardson, Matthew",34y 31d,280 (115-2-163 41.43%),799 (2.85),←,
8,"Riewoldt, Jack",20y 170d,30 (11-1-18 38.33%),28 (0.93),←,
5,"Simmonds, Troy",30y 280d,183 (84-1-98 46.17%),125 (0.68),79 (32-1-46 41.14%),59 (0.75)
21,"Tuck, Shane",27y 116d,95 (35-2-58 37.89%),45 (0.47),←,
35,"White, Matt",22y 4d,42 (16-2-24 40.48%),16 (0.38),←,
Totals,Totals,24y 117d,1768 (692-28-1048 39.14%),1771 (1.00),,
C,"Wallace, Terry",50y 127d,240 (114-4-122 48.33%),,92 (35-2-55 39.13%),
