Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",18y 197d,11 (2-1-8 22.73%),12 (1.09),←,
18,"Bowyer, Glen",25y 165d,51 (28-1-22 55.88%),14 (0.27),16 (5-1-10 34.38%),
27,"Bryan, Chris",23y 97d,2 (0-0-2 0.00%),,←,
16,"Camporeale, Scott",29y 304d,223 (113-0-110 50.67%),195 (0.87),←,
44,"Carrazzo, Andrew",21y 178d,12 (4-1-7 37.50%),1 (0.08),←,
7,"Davies, Justin",21y 339d,39 (10-1-28 26.92%),18 (0.46),←,
25,"Fevola, Brendan",24y 142d,93 (37-1-55 40.32%),223 (2.40),←,
33,"Houlihan, Ryan",23y 141d,109 (40-1-68 37.16%),80 (0.73),←,
10,"Johnson, Brett",23y 226d,66 (31-1-34 47.73%),17 (0.26),28 (10-1-17 37.50%),7 (0.25)
43,"Koutoufides, Anthony",32y 144d,239 (129-2-108 54.39%),201 (0.84),←,
12,"Lappin, Matthew",29y 114d,204 (90-2-112 44.61%),211 (1.03),149 (62-1-86 41.95%),185 (1.24)
4,"Livingston, Luke",22y 219d,36 (7-0-29 19.44%),2 (0.06),←,
20,"McGrath, Cory",26y 127d,49 (26-1-22 54.08%),16 (0.33),21 (8-1-12 40.48%),2 (0.10)
28,"Prendergast, Ian",24y 282d,57 (17-0-40 29.82%),13 (0.23),←,
29,"Scotland, Heath",24y 325d,84 (35-0-49 41.67%),27 (0.32),31 (12-0-19 38.71%),15 (0.48)
36,"Sporn, Trent",22y 261d,38 (9-1-28 25.00%),6 (0.16),←,
24,"Stevens, Nick",25y 159d,159 (85-3-71 54.40%),91 (0.57),32 (11-1-20 35.94%),13 (0.41)
15,"Teague, David",24y 37d,67 (30-1-36 45.52%),6 (0.09),34 (12-1-21 36.76%),2 (0.06)
32,"Thornton, Bret",21y 208d,61 (17-0-44 27.87%),1 (0.02),←,
30,"Waite, Jarrad",22y 127d,41 (10-1-30 25.61%),39 (0.95),←,
1,"Walker, Andrew",19y 24d,25 (8-1-16 34.00%),6 (0.24),←,
8,"Whitnall, Lance",25y 292d,169 (80-1-88 47.63%),311 (1.84),←,
Totals,Totals,24y 87d,1835 (808-20-1007 44.03%),1490 (0.81),,
C,"Pagan, Denis",57y 260d,296 (166-1-129 56.25%),,56 (16-1-39 29.46%),
