Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 139d,32 (16-0-16 50.00%),2 (0.06),←,
19,"Betts, Eddie",23y 165d,104 (34-2-68 33.65%),139 (1.34),←,
44,"Carrazzo, Andrew",26y 146d,106 (36-2-68 34.91%),32 (0.30),←,
38,"Garlett, Jeff",20y 280d,14 (10-0-4 71.43%),23 (1.64),←,
4,"Gibbs, Bryce",21y 56d,73 (30-0-43 41.10%),38 (0.52),←,
33,"Houlihan, Ryan",28y 109d,189 (64-2-123 34.39%),120 (0.63),←,
39,"Jacobs, Sam",22y 30d,6 (3-0-3 50.00%),1 (0.17),←,
40,"Jamison, Michael",23y 333d,41 (19-0-22 46.34%),,←,
9,"Johnson, Chris",24y 105d,42 (16-0-26 38.10%),3 (0.07),11 (7-0-4 63.64%),1 (0.09)
45,"Joseph, Aaron",20y 310d,30 (17-0-13 56.67%),3 (0.10),←,
5,"Judd, Chris",26y 244d,182 (109-2-71 60.44%),168 (0.92),48 (25-0-23 52.08%),30 (0.63)
8,"Kreuzer, Matthew",20y 362d,50 (27-0-23 54.00%),27 (0.54),←,
24,"Lucas, Kane",18y 318d,5 (3-0-2 60.00%),,←,
3,"Murphy, Marc",22y 295d,87 (33-0-54 37.93%),72 (0.83),←,
17,"OhAilpin, Setanta",27y 53d,65 (24-1-40 37.69%),48 (0.74),←,
2,"Russell, Jordan",23y 185d,77 (30-1-46 39.61%),14 (0.18),←,
29,"Scotland, Heath",29y 293d,183 (68-1-114 37.43%),59 (0.32),130 (45-1-84 35.00%),47 (0.36)
6,"Simpson, Kade",26y 5d,117 (41-1-75 35.47%),68 (0.58),←,
32,"Thornton, Bret",26y 176d,153 (48-1-104 31.70%),4 (0.03),←,
30,"Waite, Jarrad",27y 95d,119 (35-2-82 30.25%),124 (1.04),←,
43,"White, Simon",21y 327d,4 (3-0-1 75.00%),1 (0.25),←,
13,"Yarran, Chris",19y 142d,13 (6-0-7 46.15%),16 (1.23),←,
Totals,Totals,23y 322d,1692 (672-15-1005 39.72%),962 (0.57),,
C,"Ratten, Brett",38y 303d,58 (27-0-31 46.55%),,←,
