Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
13,"Brunton, Neil",26y 215d,70 (9-1-60 13.57%),10 (0.14),←,
27,"Chapman, Wade",19y 215d,17 (2-0-15 11.76%),2 (0.12),←,
23,"Crawford, Justin",18y 139d,6 (2-0-4 33.33%),3 (0.50),←,
8,"Cresswell, Daryn",24y 76d,65 (9-0-56 13.85%),61 (0.94),←,
5,"Daniels, Jayson",24y 168d,128 (35-1-92 27.73%),22 (0.17),54 (10-0-44 18.52%),3 (0.06)
6,"Dunkley, Andrew",27y 38d,71 (12-1-58 17.61%),7 (0.10),←,
29,"Garlick, Simon",20y 118d,19 (6-0-13 31.58%),14 (0.74),←,
20,"Gaspar, Darren",19y 78d,18 (5-0-13 27.78%),1 (0.06),←,
9,"Grant, Shannon",18y 109d,10 (2-0-8 20.00%),9 (0.90),←,
25,"Gray, Troy",22y 161d,43 (7-1-35 17.44%),15 (0.35),←,
39,"Heuskes, Adam",19y 139d,23 (6-0-17 26.09%),3 (0.13),←,
11,"Kappler, Darren",30y 195d,142 (42-0-100 29.58%),117 (0.82),55 (12-0-43 21.82%),66 (1.20)
14,"Kelly, Paul",26y 9d,108 (20-2-86 19.44%),59 (0.55),←,
24,"Kickett, Derek",32y 304d,123 (60-1-62 49.19%),155 (1.26),34 (8-0-26 23.53%),49 (1.44)
3,"Lewis, Dale",26y 94d,96 (18-2-76 19.79%),108 (1.13),←,
4,"Lockett, Tony",29y 150d,198 (73-0-125 36.87%),972 (4.91),15 (5-0-10 33.33%),74 (4.93)
34,"Luff, Troy",25y 257d,42 (8-1-33 20.24%),33 (0.79),←,
2,"McRae, Dean",26y 267d,134 (44-1-89 33.21%),52 (0.39),53 (10-0-43 18.87%),27 (0.51)
33,"Myles, Dion",19y 96d,1 (0-0-1 0.00%),,←,
1,"Roos, Paul",32y 40d,286 (115-0-171 40.21%),276 (0.97),17 (5-0-12 29.41%),6 (0.35)
22,"Rose, Gavin",25y 311d,45 (7-1-37 16.67%),3 (0.07),←,
Totals,Totals,24y 186d,1645 (482-12-1151 29.30%),1922 (1.17),,
C,"Barassi, Ron",59y 160d,511 (273-4-234 53.82%),,55 (10-0-45 18.18%),
