Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 140d,76 (30-2-44 40.79%),8 (0.11),←,
35,"Broad, Nathan",24y 92d,3 (2-0-1 66.67%),,←,
40,"Butler, Dan",21y 43d,14 (9-0-5 64.29%),20 (1.43),←,
22,"Caddy, Josh",24y 291d,110 (62-1-47 56.82%),86 (0.78),15 (10-0-5 66.67%),10 (0.67)
46,"Castagna, Jason",21y 4d,21 (11-0-10 52.38%),21 (1.00),←,
9,"Cotchin, Trent",27y 100d,189 (93-2-94 49.74%),113 (0.60),←,
10,"Edwards, Shane",28y 264d,198 (86-5-107 44.70%),136 (0.69),←,
5,"Ellis, Brandon",23y 347d,126 (68-1-57 54.37%),46 (0.37),←,
6,"Grigg, Shaun",29y 88d,183 (90-2-91 49.73%),87 (0.48),140 (72-2-66 52.14%),77 (0.55)
2,"Grimes, Dylan",26y,95 (53-0-42 55.79%),3 (0.03),←,
23,"Lambert, Kane",25y 232d,43 (23-0-20 53.49%),21 (0.49),←,
4,"Martin, Dustin",26y 20d,169 (82-2-85 49.11%),172 (1.02),←,
33,"McIntosh, Kamdyn",23y 104d,44 (25-0-19 56.82%),8 (0.18),←,
26,"Miles, Anthony",25y 138d,68 (34-0-34 50.00%),24 (0.35),58 (33-0-25 56.90%),23 (0.40)
25,"Nankervis, Toby",22y 338d,27 (17-0-10 62.96%),8 (0.30),15 (10-0-5 66.67%),5 (0.33)
3,"Prestia, Dion",24y 277d,109 (36-0-73 33.03%),32 (0.29),14 (10-0-4 71.43%),2 (0.14)
18,"Rance, Alex",27y 280d,166 (78-2-86 47.59%),8 (0.05),←,
8,"Riewoldt, Jack",28y 258d,218 (99-4-115 46.33%),523 (2.40),←,
17,"Rioli, Daniel",20y 91d,34 (16-0-18 47.06%),27 (0.79),←,
15,"Short, Jayden",21y 173d,31 (15-0-16 48.39%),8 (0.26),←,
47,"Soldo, Ivan",21y 93d,3 (1-0-2 33.33%),,←,
1,"Vlastuin, Nick",23y 88d,87 (48-0-39 55.17%),19 (0.22),←,
Totals,Totals,24y 257d,2014 (978-21-1015 48.56%),1370 (0.68),,
C,"Hardwick, Damien",44y 332d,173 (84-2-87 49.13%),,←,
