Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
48,"Adams, Oscar",21y 362d,3 (2-0-1 66.67%),,←,
9,"Ainsworth, Ben",27y 160d,150 (54-1-95 36.33%),127 (0.85),←,
15,"Anderson, Noah",24y 153d,121 (50-1-70 41.74%),49 (0.40),←,
1,"Andrew, Mac",21y 228d,57 (27-0-30 47.37%),10 (0.18),←,
35,"Budarick, Connor",24y 105d,47 (23-1-23 50.00%),3 (0.06),←,
33,"Clohesy, Sam",22y 220d,34 (19-0-15 55.88%),10 (0.29),←,
8,"Fiorini, Brayden",27y 332d,115 (37-1-77 32.61%),35 (0.30),←,
3,"Flanders, Sam",23y 361d,82 (34-1-47 42.07%),36 (0.44),←,
19,"Humphrey, Bailey",20y 312d,57 (30-0-27 52.63%),40 (0.70),←,
40,"Jeffrey, Joel",23y 130d,45 (24-0-21 53.33%),21 (0.47),←,
44,"Jepson, Ben",23y 283d,1 (0-0-1 0.00%),,←,
34,"King, Ben",25y 13d,112 (43-1-68 38.84%),229 (2.04),←,
30,"Lombard, Leo",18y 288d,3 (0-0-3 0.00%),1 (0.33),←,
22,"Long, Ben",27y 333d,127 (57-1-69 45.28%),85 (0.67),48 (25-0-23 52.08%),54 (1.13)
2,"Noble, John",28y 117d,129 (77-3-49 60.85%),11 (0.09),17 (11-0-6 64.71%),3 (0.18)
27,"Powell, Wil",25y 328d,122 (51-1-70 42.21%),15 (0.12),←,
20,"Read, Ethan",20y 13d,17 (10-0-7 58.82%),15 (0.88),←,
17,"Rioli, Daniel",28y 95d,200 (109-4-87 55.50%),116 (0.58),17 (11-0-6 64.71%),7 (0.41)
18,"Rowell, Matt",24y 19d,102 (47-0-55 46.08%),31 (0.30),←,
24,"Swallow, David",32y 243d,247 (75-1-171 30.57%),111 (0.45),←,
32,"Uwland, Bodhi",21y 360d,41 (22-0-19 53.66%),1 (0.02),←,
4,"Walter, Jed",20y 42d,30 (16-0-14 53.33%),29 (0.97),←,
28,"Witts, Jarrod",32y 310d,197 (74-1-122 37.82%),43 (0.22),157 (56-1-100 35.99%),25 (0.16)
Totals,Totals,24y 257d,2039 (881-17-1141 43.21%),1018 (0.50),,
C,"Hardwick, Damien",52y 336d,347 (192-6-149 56.20%),,40 (22-0-18 55.00%),
