St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 68d,8 (2-0-6 25.00%),2 (0.25),←,
39,"Blake, Jason",19y 136d,13 (2-0-11 15.38%),3 (0.23),←,
2,"Brown, Tony",23y 62d,108 (52-0-56 48.15%),62 (0.57),←,
3,"Burke, Nathan",30y 174d,291 (125-3-163 43.47%),105 (0.36),←,
16,"Carr, Matthew",21y 213d,27 (7-1-19 27.78%),2 (0.07),←,
14,"Charles, Sean",25y 72d,55 (17-0-38 30.91%),64 (1.16),7 (1-0-6 14.29%),4 (0.57)
45,"Cranage, Sam",21y 93d,8 (3-0-5 37.50%),1 (0.13),←,
6,"Delaney, Tony",24y 215d,64 (19-2-43 31.25%),25 (0.39),21 (2-1-18 11.90%),5 (0.24)
10,"Everitt, Peter",26y 87d,146 (67-2-77 46.58%),253 (1.73),←,
35,"Harvey, Robert",28y 343d,235 (114-3-118 49.15%),136 (0.58),←,
7,"Hayes, Lenny",20y 197d,37 (10-1-26 28.38%),15 (0.41),←,
8,"Hudghton, Max",23y 331d,84 (36-1-47 43.45%),4 (0.05),←,
5,"Jones, Austinn",23y 305d,124 (55-1-68 44.76%),101 (0.81),←,
36,"Knowles, Brett",22y 77d,31 (8-0-23 25.81%),7 (0.23),←,
23,"Loewe, Stewart",32y 67d,293 (128-2-163 44.03%),558 (1.90),←,
17,"Plapp, Justin",23y 37d,27 (10-0-17 37.04%),25 (0.93),9 (0-0-9 0.00%),3 (0.33)
28,"Ryan, Damien",22y 361d,54 (24-1-29 45.37%),8 (0.15),24 (10-1-13 43.75%),2 (0.08)
13,"Sierakowski, David",25y 213d,92 (40-1-51 44.02%),25 (0.27),←,
19,"Sziller, Steven",27y 227d,117 (53-1-63 45.73%),38 (0.32),←,
4,"Thompson, Andrew",27y 282d,87 (40-1-46 46.55%),62 (0.71),←,
15,"Wakelin, Darryl",25y 353d,115 (53-1-61 46.52%),8 (0.07),←,
33,"Walton, Ben",20y 260d,22 (8-1-13 38.64%),15 (0.68),←,
Totals,Totals,24y 156d,2038 (873-22-1143 42.84%),1519 (0.75),,
C,"Watson, Tim",39y 16d,43 (12-1-30 29.07%),,←,
