North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Bergman, Miller",20y 130d,9 (2-0-7 22.22%),,←,
21,"Coleman-Jones, Callum",23y 356d,23 (5-1-17 23.91%),20 (0.87),14 (1-0-13 7.14%),9 (0.64)
40,"Ford, Eddie",20y 348d,11 (0-0-11 0.00%),5 (0.45),←,
22,"Goldstein, Todd",34y 338d,306 (129-2-175 42.48%),155 (0.51),←,
18,"Greenwood, Hugh",31y 90d,113 (44-2-67 39.82%),48 (0.42),30 (4-0-26 13.33%),3 (0.10)
43,"Hall, Aaron",32y 207d,160 (42-2-116 26.88%),94 (0.59),57 (9-1-47 16.67%),18 (0.32)
20,"Larkey, Nick",24y 363d,83 (19-1-63 23.49%),152 (1.83),←,
19,"Logue, Griffin",25y 52d,75 (30-1-44 40.67%),10 (0.13),11 (2-0-9 18.18%),1 (0.09)
11,"McDonald, Luke",28y 115d,171 (67-0-104 39.18%),18 (0.11),←,
23,"McKay, Ben",25y 162d,60 (7-1-52 12.50%),1 (0.02),←,
29,"Phillips, Will",21y 13d,24 (5-0-19 20.83%),6 (0.25),←,
24,"Powell, Tom",21y 94d,41 (5-1-35 13.41%),13 (0.32),←,
8,"Scott, Bailey",22y 330d,67 (8-1-58 12.69%),25 (0.37),←,
3,"Sheezel, Harry",18y 234d,12 (2-0-10 16.67%),3 (0.25),←,
14,"Shiels, Liam",32y 36d,266 (158-3-105 59.96%),93 (0.35),11 (2-0-9 18.18%),3 (0.27)
12,"Simpkin, Jy",25y 91d,126 (36-1-89 28.97%),46 (0.37),←,
36,"Spicer, Phoenix",21y 125d,10 (1-0-9 10.00%),1 (0.10),←,
2,"Stephenson, Jaidyn",24y 140d,101 (40-1-60 40.10%),114 (1.13),47 (6-1-40 13.83%),38 (0.81)
26,"Thomas, Tarryn",23y 71d,58 (17-1-40 30.17%),46 (0.79),←,
13,"Tucker, Darcy",26y 132d,116 (42-0-74 36.21%),38 (0.33),8 (0-0-8 0.00%),3 (0.38)
6,"Wardlaw, George",18y 358d,3 (0-0-3 0.00%),,←,
7,"Ziebell, Jack",32y 96d,270 (112-1-157 41.67%),182 (0.67),←,
44,"Zurhaar, Cameron",25y 13d,94 (24-1-69 26.06%),131 (1.39),←,
Totals,Totals,25y 90d,2199 (795-20-1384 36.15%),1201 (0.55),,
C,"Ratten, Brett",51y 328d,191 (94-1-96 49.48%),,3 (0-0-3 0.00%),
